PLAY_#,ODK,DN,DIST,HASH,YARD_LN,PLAY_TYPE,RESULT,OFF_FORM,OFF_PLAY,PLAY_DIR,DEF_FRONT,COVERAGE,BLITZ,QTR,GN/LS,GAME,YARDS,UNIT,SERIES,OFF_STR,GAP,DEF_STR,KICK_YARDS,RET_YARDS,PENALTY,2_MIN,TEAM,OPP_TEAM,PASS_ZONE,PERSONNEL,MOTION,MOTION_DIR,PASSER_JERSEY,PASSER_NAME,RECEIVER_JERSEY,RECEIVER_NAME,TACKLER1_JERSEY,TACKLER1_NAME,TACKLER2_JERSEY,TACKLER2_NAME,RUSHER_JERSEY,RUSHER_NAME,KEY_PLAYER_JERSEY,KEY_PLAYER_NAME,BACKFIELD,EFF,RETURNER_JERSEY,RETURNER_NAME,KICKER_JERSEY,KICKER_NAME,RECOVERED_BY_JERSEY,RECOVERED_BY_NAME,INTERCEPTED_BY_JERSEY,INTERCEPTED_BY_NAME,OPP_RUSHER,OPP_PASSER,OPP_RECEIVER,OPP_TACKLER1,OPP_TACKLER2,OPP_RETURNER,OPP_KICKER,OPP_RECOVERED_BY,OPP_INTERCEPTED_BY,PROTECTION,TAG,NOTE,COMMENT,STR_CALL,WK_CALL,DRILL,STUNT,BALL_CARRIER,STR_ROUTES,WK_ROUTES,TE/SE,ST/WK,OPTION,SCORE,16,FIELD_/_BOUNDARY,Y/N,DUG_BACKFIELD,DUG_FORMATION,TOO/AWAY,NEAR/FAR,RUN/PASS,FORMATION_STRENGTH,FSL,SHIFT,RUN_STRENGTH,PASS_ROUTE,PASS_CHART,PASS_RESULT,SCRAMBLE,TRICK,TITLE,ROUTE,PEN_YARDS,POSITIVE,CRITICISM,OFFENSIVE_FORMATIONS
37.0,O,1.0,10.0,M,-35.0,Run,Rush,Wyoming brown,,R,,,,2.0,2.0,Shaker with Hudl asst,2.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,O,2.0,8.0,M,-37.0,Pass,Complete,Wyoming brown,,L,,,,2.0,18.0,Shaker with Hudl asst,18.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,O,1.0,10.0,L,45.0,Run,Rush,WISCONSIN RED,,R,,,,2.0,-2.0,Shaker with Hudl asst,-2.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0,O,2.0,12.0,L,47.0,Pass,Complete,Wyoming brown,,R,,,,2.0,27.0,Shaker with Hudl asst,27.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,S,,,,,,,,,,,,,2.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,O,1.0,10.0,R,20.0,Run,Penalty,Twins Split,,L,,,,2.0,-10.0,Shaker with Hudl asst,-10.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,O,1.0,20.0,M,30.0,Pass,Penalty,IOWA BLACK,,L,,,,2.0,15.0,Shaker with Hudl asst,15.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,O,1.0,5.0,R,15.0,Run,Rush,IOWA BLACK,,R,,,,2.0,5.0,Shaker with Hudl asst,5.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,O,1.0,10.0,R,10.0,Run,Rush,IOWA BLACK,,R,,,,2.0,-5.0,Shaker with Hudl asst,-5.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0,O,2.0,15.0,R,15.0,Pass,"Interception, Def TD",IOWA BLACK,,R,,,,2.0,0.0,Shaker with Hudl asst,0.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.0,K,,,M,3.0,Extra Pt. Block,Good,,,,,,,2.0,,Shaker with Hudl asst,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,S,,,,,,,,,,,,,2.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.0,O,1.0,10.0,M,-35.0,Run,Rush,Wyoming brown,,L,,,,2.0,1.0,Shaker with Hudl asst,1.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,O,2.0,9.0,M,-36.0,Pass,Complete,WISCONSIN RED,,R,,,,2.0,2.0,Shaker with Hudl asst,2.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,S,,,,,,,,,,,,,2.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0,S,,,,,,,,,,,,,2.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0,S,,,,,,,,,,,,,2.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,S,,,,,,,,,,,,,2.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.0,S,,,,,,,,,,,,,2.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.0,D,1.0,10.0,L,-35.0,Run,Rush,OREGON GREEN,,R,,,,3.0,-3.0,Shaker with Hudl asst,-3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0,D,2.0,13.0,R,-32.0,Pass,Complete,WISCONSIN RED,,R,,,,3.0,-7.0,Shaker with Hudl asst,-7.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0,D,3.0,20.0,R,-25.0,Pass,Sack,FLA. BLUE,,R,,,,3.0,-7.0,Shaker with Hudl asst,-7.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0,O,1.0,10.0,L,18.0,Pass,Complete,Wyoming brown,,L,,,,3.0,9.0,Shaker with Hudl asst,9.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,O,2.0,1.0,R,9.0,Run,Rush,Wyoming brown,,L,,,,3.0,-2.0,Shaker with Hudl asst,-2.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.0,O,3.0,3.0,R,11.0,Pass,Incomplete,WISCONSIN RED,,R,,,,3.0,0.0,Shaker with Hudl asst,0.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.0,O,4.0,3.0,R,11.0,,Penalty,,,,,,,3.0,5.0,Shaker with Hudl asst,5.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.0,O,1.0,6.0,R,6.0,Run,Rush,Wyoming brown,,L,,,,3.0,4.0,Shaker with Hudl asst,4.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.0,O,2.0,2.0,M,2.0,Run,"Rush, TD",Twins Split,,R,,,,3.0,2.0,Shaker with Hudl asst,2.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0,S,,,,,,,,,,,,,3.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.0,K,,,M,3.0,2 Pt.,No Good,,,L,,,,3.0,,Shaker with Hudl asst,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.0,D,1.0,10.0,M,-35.0,Run,Rush,FLA. BLUE TIGHT,,L,,,,3.0,5.0,Shaker with Hudl asst,5.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.0,D,2.0,5.0,L,-40.0,Run,Rush,,,L,,,,3.0,6.0,Shaker with Hudl asst,6.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0,D,1.0,10.0,L,-46.0,Pass,Incomplete,OREGON GREEN,,R,,,,3.0,0.0,Shaker with Hudl asst,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,D,2.0,10.0,L,-46.0,Run,Rush,,,L,,,,3.0,-3.0,Shaker with Hudl asst,-3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,D,3.0,13.0,L,-43.0,Pass,Complete,FLA. BLUE,,L,,,,3.0,0.0,Shaker with Hudl asst,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.0,K,4.0,13.0,L,-43.0,Punt Rec,Downed,,,,,,,3.0,,Shaker with Hudl asst,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0,O,1.0,10.0,R,-45.0,Run,Rush,Wyoming brown,,L,,,,3.0,-9.0,Shaker with Hudl asst,-9.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.0,O,2.0,19.0,R,-36.0,Run,Fumble,IOWA BLACK,,L,,,,3.0,13.0,Shaker with Hudl asst,13.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.0,D,1.0,10.0,R,-47.0,Pass,Complete,FLA. BLUE,,L,,,,3.0,20.0,Shaker with Hudl asst,20.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.0,D,1.0,10.0,L,33.0,Run,Rush,,,R,,,,3.0,3.0,Shaker with Hudl asst,3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.0,D,2.0,7.0,L,30.0,Pass,Incomplete,FLA. BLUE,,R,,,,3.0,0.0,Shaker with Hudl asst,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.0,D,3.0,7.0,M,30.0,Pass,Incomplete,OREGON GREEN,,L,,,,3.0,0.0,Shaker with Hudl asst,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.0,D,4.0,7.0,M,30.0,Pass,Complete,FLA. BLUE,,R,,,,3.0,17.0,Shaker with Hudl asst,17.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,D,1.0,10.0,R,13.0,Run,Rush,FLA. BLUE TIGHT,,L,,,,3.0,2.0,Shaker with Hudl asst,2.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.0,D,2.0,8.0,R,11.0,Pass,"Complete, TD",,,L,,,,4.0,11.0,Shaker with Hudl asst,11.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.0,K,,,M,3.0,Extra Pt. Block,Good,DBL TE,,,,,,4.0,,Shaker with Hudl asst,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0,O,1.0,10.0,M,-35.0,Pass,Complete,IOWA BLACK,,R,,,,4.0,0.0,Shaker with Hudl asst,0.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.0,O,2.0,10.0,M,-35.0,Pass,Incomplete,IOWA BLACK,,L,,,,4.0,0.0,Shaker with Hudl asst,0.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0,O,3.0,10.0,M,-35.0,Pass,Complete,IOWA BLACK,,L,,,,4.0,12.0,Shaker with Hudl asst,12.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0,O,1.0,10.0,L,-47.0,Pass,Penalty,IOWA BLACK,,L,,,,4.0,-9.0,Shaker with Hudl asst,-9.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,O,1.0,19.0,L,-38.0,Run,Penalty,IOWA BLACK,,L,,,,4.0,-3.0,Shaker with Hudl asst,-3.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.0,D,1.0,10.0,R,35.0,Run,Rush,,,L,,,,4.0,-3.0,Shaker with Hudl asst,-3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.0,D,2.0,13.0,L,38.0,Run,Rush,,,L,,,,4.0,-4.0,Shaker with Hudl asst,-4.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0,D,3.0,17.0,L,42.0,Pass,Scramble,IOWA BLACK,,R,,,,4.0,6.0,Shaker with Hudl asst,6.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.0,D,4.0,11.0,R,36.0,Pass,Incomplete,OREGON GREEN,,R,,,,4.0,0.0,Shaker with Hudl asst,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.0,O,1.0,10.0,L,-36.0,Pass,"Complete, TD",FLA. BLUE,,L,,,,4.0,64.0,Shaker with Hudl asst,64.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.0,K,,,M,3.0,Extra Pt.,No Good,FLA. BLUE,,,,,,4.0,,Shaker with Hudl asst,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.0,D,1.0,10.0,M,-35.0,Run,Rush,OREGON GREEN,,R,,,,4.0,6.0,Shaker with Hudl asst,6.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.0,D,2.0,4.0,R,-41.0,Run,Rush,OREGON GREEN,,R,,,,4.0,2.0,Shaker with Hudl asst,2.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.0,D,3.0,2.0,R,-43.0,Run,Rush,OREGON GREEN,,R,,,,4.0,0.0,Shaker with Hudl asst,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.0,K,4.0,2.0,R,-43.0,Punt Rec,Out of Bounds,,,,,,,4.0,,Shaker with Hudl asst,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.0,O,1.0,10.0,L,-32.0,Run,Rush,IOWA BLACK,,R,,,,4.0,-7.0,Shaker with Hudl asst,-7.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.0,S,,,,,,,,,,,,,4.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,O,2.0,17.0,L,-25.0,Pass,Incomplete,IOWA BLACK,,R,,,,4.0,0.0,Shaker with Hudl asst,0.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.0,O,3.0,17.0,L,-25.0,Pass,Sack,FLA. BLUE,,L,,,,4.0,-12.0,Shaker with Hudl asst,-12.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0,O,4.0,29.0,L,-13.0,Pass,"Complete, TD",FLA. BLUE,,L,,,,4.0,87.0,Shaker with Hudl asst,87.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0,K,,,M,3.0,2 Pt.,No Good,IOWA BLACK,,L,,,,4.0,,Shaker with Hudl asst,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.0,D,1.0,10.0,L,-35.0,Run,Rush,,,R,,,,4.0,-2.0,Shaker with Hudl asst,-2.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.0,D,2.0,12.0,M,-33.0,Pass,Complete,IOWA BLACK,,L,,,,4.0,3.0,Shaker with Hudl asst,3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.0,D,3.0,9.0,L,-36.0,Pass,Complete,FLA. BLUE,,L,,,,4.0,12.0,Shaker with Hudl asst,12.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0,S,,,,,,,,,,,,,4.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.0,S,,,,,,,,,,,,,4.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0,S,,,,,,,,,,,,,4.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.0,S,,,,,,,,,,,,,4.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.0,S,,,,,,,,,,,,,4.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.0,S,,,,,,,,,,,,,4.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0,S,,,,,,,TEXAS BROWN,,,,,,4.0,,Shaker with Hudl asst,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,S,,,,,,,,,,,,,1.0,,Season_Total,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,S,,,,,,,,,,,,,1.0,,Season_Total,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,K,,,L,-40.0,KO Rec,Return,TEXAS BROWN,,,,,,1.0,,Season_Total,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,O,1.0,10.0,R,-46.0,Pass,Sack,,,R,,,,1.0,14.0,Season_Total,14.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,D,1.0,10.0,L,40.0,Run,Rush,,,R,,,,1.0,4.0,Season_Total,4.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,D,2.0,6.0,L,36.0,Run,Rush,Twins Split,,R,,,,1.0,3.0,Season_Total,3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,D,3.0,3.0,M,33.0,Pass,"Complete, TD",WISCONSIN RED,,R,,,,1.0,33.0,Season_Total,33.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,S,,,,,,,,,,,,,1.0,,Season_Total,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,K,,,M,3.0,Extra Pt. Block,Good,,,,,,,1.0,,Season_Total,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,K,1.0,10.0,L,-40.0,KO Rec,Return,,,,,,,1.0,,Season_Total,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,O,1.0,10.0,M,-27.0,Run,Rush,WISCONSIN RED,,R,,,,1.0,11.0,Season_Total,11.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,O,1.0,10.0,M,-38.0,Run,Rush,WISCONSIN RED,,L,,,,1.0,5.0,Season_Total,5.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,O,2.0,5.0,L,-43.0,Run,Rush,WISCONSIN RED,,R,,,,1.0,2.0,Season_Total,2.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
