clip_file,track_id,jersey_number,player_name,team_name,inferred_position,alignment,depth_from_los,in_box,on_line,first_step_sec,first_step_grade,penetration_depth,lateral_movement,defensive_grade
End Zone - Clip 019.mp4,8134,,,DEFENSE,DL,5-tech,0.055,True,False,0.067,Elite,,,Elite
End Zone - Clip 019.mp4,8173,,,DEFENSE,EDGE,DE (down),0.064,False,False,0.100,Elite,,,Elite
End Zone - Clip 019.mp4,8183,,,DEFENSE,DL,0-tech (Nose),0.057,True,False,0.033,Elite,,,Elite
End Zone - Clip 020.mp4,8579,,,DEFENSE,DL,5-tech,0.002,True,True,,,,,Average
End Zone - Clip 020.mp4,8814,,,DEFENSE,EDGE,DE (down),0.011,False,True,,,,,Average
End Zone - Clip 021.mp4,9322,,,DEFENSE,LB,MIKE (middle),0.034,True,False,0.067,Elite,,,Elite
End Zone - Clip 021.mp4,9333,,,DEFENSE,LB,SAM (strong),0.102,True,False,0.167,Elite,,,Elite
End Zone - Clip 021.mp4,9342,,,DEFENSE,SLOT,Nickel/Slot,0.105,False,False,0.067,Elite,,0.006,Elite
End Zone - Clip 021.mp4,9399,,,DEFENSE,DL,5-tech,0.029,True,True,0.100,Elite,,,Elite
End Zone - Clip 021.mp4,9404,,,DEFENSE,LB,SAM (strong),0.052,True,False,0.133,Elite,,,Elite
End Zone - Clip 021.mp4,9412,,,DEFENSE,LB,WILL (weak),0.051,True,False,0.200,Elite,,,Elite
End Zone - Clip 021.mp4,9442,,,DEFENSE,LB,MIKE (middle),0.047,True,False,0.133,Elite,,,Elite
End Zone - Clip 021.mp4,9484,,,DEFENSE,EDGE,OLB (up),0.033,True,False,0.167,Elite,0.035,,Elite
End Zone - Clip 021.mp4,9490,,,DEFENSE,LB,MIKE (middle),0.054,True,False,0.133,Elite,,,Elite
End Zone - Clip 021.mp4,9494,,,DEFENSE,EDGE,DE (down),0.029,False,True,0.133,Elite,0.038,,Elite
End Zone - Clip 021.mp4,9509,,,DEFENSE,LB,WILL (weak),0.051,True,False,0.067,Elite,,,Elite
End Zone - Clip 022.mp4,10200,,,DEFENSE,CB,Off (5-7 yards),0.127,False,False,0.167,Elite,,0.037,Elite
