clip_file,track_id,jersey_number,player_name,team_name,inferred_position,alignment,depth_from_los,in_box,on_line,first_step_sec,first_step_grade,penetration_depth,lateral_movement,defensive_grade
End Zone - Clip 086.mp4,32871,,,DEFENSE,LB,WILL (weak),0.039,True,False,0.133,Elite,,,Elite
End Zone - Clip 086.mp4,32880,,,DEFENSE,EDGE,DE (down),0.013,True,True,0.534,Below Average,,,Below Average
End Zone - Clip 086.mp4,32881,,,DEFENSE,DL,3-tech,0.013,True,True,0.801,Developmental,,,Below Average
End Zone - Clip 087.mp4,33112,,,DEFENSE,DL,3-tech,0.009,True,True,0.767,Developmental,,,Below Average
End Zone - Clip 087.mp4,33184,,,DEFENSE,CB,Deep,0.163,False,False,,,,0.000,Average
End Zone - Clip 087.mp4,33205,,,DEFENSE,EDGE,OLB (up),0.041,True,False,0.467,Below Average,,,Below Average
End Zone - Clip 087.mp4,33260,,,DEFENSE,EDGE,OLB (up),0.033,False,False,0.267,Above Average,,,Above Average
End Zone - Clip 087.mp4,33264,,,DEFENSE,DL,1-tech,0.011,True,True,0.434,Below Average,,,Below Average
End Zone - Clip 087.mp4,33263,,,DEFENSE,DL,0-tech (Nose),0.022,True,True,0.434,Below Average,,,Below Average
End Zone - Clip 087.mp4,33270,,,DEFENSE,EDGE,DE (down),0.009,False,True,1.902,Developmental,,,Below Average
End Zone - Clip 087.mp4,33276,,,DEFENSE,EDGE,DE (down),0.024,True,True,0.500,Below Average,,,Below Average
End Zone - Clip 087.mp4,33284,,,DEFENSE,EDGE,DE (down),0.016,False,True,,,,,Average
End Zone - Clip 087.mp4,33291,,,DEFENSE,LB,MIKE (middle),0.032,True,False,0.234,Elite,,,Elite
End Zone - Clip 087.mp4,33294,,,DEFENSE,DL,0-tech (Nose),0.029,True,True,0.901,Developmental,,,Below Average
End Zone - Clip 087.mp4,33293,,,DEFENSE,DL,1-tech,0.014,True,True,0.300,Average,,,Average
End Zone - Clip 088.mp4,33351,,,DEFENSE,SLOT,Nickel/Slot,0.089,False,False,0.701,Developmental,,0.010,Below Average
End Zone - Clip 088.mp4,33364,,,DEFENSE,UNKNOWN,,0.178,False,False,1.902,Developmental,,,Below Average
End Zone - Clip 088.mp4,33366,,,DEFENSE,CB,Press,0.066,False,False,0.868,Developmental,,0.016,Below Average
End Zone - Clip 088.mp4,33370,,,DEFENSE,LB,WILL (weak),0.041,True,False,0.267,Above Average,,,Above Average
End Zone - Clip 088.mp4,33264,,,DEFENSE,LB,SAM (strong),0.041,True,False,1.602,Developmental,,,Below Average
End Zone - Clip 088.mp4,33391,,,DEFENSE,EDGE,OLB (up),0.043,True,False,0.701,Developmental,,,Below Average
End Zone - Clip 089.mp4,33715,,,DEFENSE,LB,SAM (strong),0.055,True,False,0.200,Elite,,,Elite
End Zone - Clip 089.mp4,33793,,,DEFENSE,LB,SAM (strong),0.063,True,False,,,,,Average
End Zone - Clip 089.mp4,33886,,,DEFENSE,EDGE,DE (down),0.069,False,False,,,,,Average
End Zone - Clip 089.mp4,34004,,,DEFENSE,DL,3-tech,0.008,True,True,,,,,Average
End Zone - Clip 089.mp4,34009,,,DEFENSE,EDGE,DE (down),0.024,False,True,0.033,Elite,,,Elite
End Zone - Clip 089.mp4,34011,,,DEFENSE,EDGE,DE (down),0.082,False,False,0.267,Above Average,,,Above Average
End Zone - Clip 090.mp4,34093,,,DEFENSE,DL,5-tech,0.005,True,True,0.033,Elite,,,Elite
End Zone - Clip 090.mp4,34181,,,DEFENSE,S,Deep half,0.249,False,False,0.300,Above Average,,0.017,Above Average
End Zone - Clip 090.mp4,34187,,,DEFENSE,EDGE,DE (down),0.025,False,True,0.234,Above Average,,,Above Average
End Zone - Clip 090.mp4,34197,,,DEFENSE,EDGE,DE (down),0.015,False,True,0.234,Above Average,,,Above Average
End Zone - Clip 090.mp4,34196,,,DEFENSE,SLOT,Nickel/Slot,0.112,False,False,0.400,Average,,0.014,Average
End Zone - Clip 090.mp4,34206,,,DEFENSE,DL,5-tech,0.002,True,True,0.067,Elite,0.028,,Elite
End Zone - Clip 090.mp4,34243,,,DEFENSE,DL,3-tech,0.050,True,False,0.100,Elite,,,Elite
End Zone - Clip 091.mp4,34583,,,DEFENSE,S,Free Safety (centerfield),0.267,True,False,0.067,Elite,,0.027,Elite
End Zone - Clip 091.mp4,34584,,,DEFENSE,LB,MIKE (middle),0.069,True,False,0.067,Elite,,,Elite
End Zone - Clip 091.mp4,34587,,,DEFENSE,EDGE,OLB (up),0.050,False,False,0.067,Elite,,,Elite
End Zone - Clip 091.mp4,34588,,,DEFENSE,LB,SAM (strong),0.086,True,False,0.033,Elite,,,Elite
End Zone - Clip 091.mp4,34592,,,DEFENSE,DL,1-tech,0.015,True,True,0.033,Elite,,,Elite
End Zone - Clip 091.mp4,34597,,,DEFENSE,LB,WILL (weak),0.030,True,False,0.033,Elite,,,Elite
End Zone - Clip 091.mp4,34653,,,DEFENSE,DL,5-tech,0.017,True,True,,,,,Average
End Zone - Clip 092.mp4,34833,,,DEFENSE,DL,3-tech,0.025,True,True,0.033,Elite,,,Elite
End Zone - Clip 092.mp4,34935,,,DEFENSE,EDGE,OLB (up),0.044,True,False,0.133,Elite,,,Elite
End Zone - Clip 092.mp4,34975,,,DEFENSE,CB,Deep,0.405,False,False,0.133,Elite,,0.706,Elite
End Zone - Clip 092.mp4,34980,,,DEFENSE,DL,5-tech,0.020,True,True,0.033,Elite,,,Elite
End Zone - Clip 092.mp4,35001,,,DEFENSE,DL,0-tech (Nose),0.024,True,True,0.133,Elite,,,Elite
End Zone - Clip 092.mp4,35017,,,DEFENSE,EDGE,OLB (up),0.036,False,False,0.100,Elite,0.002,,Elite
End Zone - Clip 094.mp4,36113,,,DEFENSE,LB,WILL (weak),0.076,True,False,0.200,Elite,,,Elite
End Zone - Clip 094.mp4,36109,,,DEFENSE,LB,SAM (strong),0.080,True,False,0.400,Average,,,Average
End Zone - Clip 094.mp4,36107,,,DEFENSE,LB,SAM (strong),0.080,True,False,0.167,Elite,,,Elite
End Zone - Clip 094.mp4,36116,,,DEFENSE,LB,MIKE (middle),0.082,True,False,0.033,Elite,,,Elite
End Zone - Clip 094.mp4,36118,,,DEFENSE,LB,WILL (weak),0.110,True,False,0.133,Elite,,,Elite
End Zone - Clip 094.mp4,36151,,,DEFENSE,LB,MIKE (middle),0.076,True,False,0.367,Average,,,Average
End Zone - Clip 094.mp4,36154,,,DEFENSE,LB,WILL (weak),0.088,True,False,0.133,Elite,,,Elite
End Zone - Clip 094.mp4,36161,,,DEFENSE,LB,WILL (weak),0.121,True,False,0.067,Elite,,,Elite
End Zone - Clip 095.mp4,36232,,,DEFENSE,DL,3-tech,0.040,True,False,0.133,Elite,0.047,,Elite
End Zone - Clip 095.mp4,36325,,,DEFENSE,EDGE,DE (down),0.069,True,False,0.167,Elite,,,Elite
End Zone - Clip 095.mp4,36352,,,DEFENSE,EDGE,DE (down),0.022,True,True,0.167,Elite,0.041,,Elite
End Zone - Clip 095.mp4,36355,,,DEFENSE,DL,5-tech,0.042,True,False,0.100,Elite,0.062,,Elite
End Zone - Clip 095.mp4,36379,,,DEFENSE,EDGE,DE (down),0.054,False,False,0.067,Elite,0.065,,Elite
End Zone - Clip 095.mp4,36397,,,DEFENSE,EDGE,DE (down),0.078,False,False,0.500,Below Average,0.079,,Below Average
End Zone - Clip 095.mp4,36415,,,DEFENSE,EDGE,DE (down),0.084,True,False,,,,,Average
End Zone - Clip 095.mp4,36420,,,DEFENSE,DL,3-tech,0.041,True,False,0.033,Elite,,,Elite
End Zone - Clip 097.mp4,36792,,,DEFENSE,DL,0-tech (Nose),0.166,True,False,1.001,Developmental,0.160,,Average
End Zone - Clip 097.mp4,36838,,,DEFENSE,DL,5-tech,0.200,True,False,0.234,Above Average,0.204,,Elite
End Zone - Clip 097.mp4,36857,,,DEFENSE,EDGE,DE (down),0.190,False,False,0.434,Below Average,0.188,,Average
End Zone - Clip 097.mp4,36870,,,DEFENSE,DL,5-tech,0.154,True,False,0.033,Elite,0.196,,Elite
End Zone - Clip 097.mp4,36882,,,DEFENSE,DL,3-tech,0.176,True,False,0.067,Elite,0.170,,Elite
End Zone - Clip 097.mp4,36891,,,DEFENSE,DL,3-tech,0.210,True,False,1.668,Developmental,,,Below Average
End Zone - Clip 099.mp4,36931,,,DEFENSE,EDGE,DE (down),0.007,True,True,,,,,Average
End Zone - Clip 099.mp4,36961,,,DEFENSE,DL,0-tech (Nose),0.004,True,True,0.033,Elite,,,Elite
End Zone - Clip 099.mp4,37007,,,DEFENSE,DL,1-tech,0.027,True,True,0.367,Average,0.032,,Average
End Zone - Clip 099.mp4,37062,,,DEFENSE,DL,5-tech,0.015,True,True,,,,,Average
End Zone - Clip 099.mp4,37067,,,DEFENSE,DL,1-tech,0.028,True,True,0.400,Below Average,,,Below Average
End Zone - Clip 100.mp4,37426,,,DEFENSE,CB,Deep,0.355,False,False,0.033,Elite,,0.040,Elite
End Zone - Clip 100.mp4,37422,,,DEFENSE,S,Deep half,0.355,False,False,0.033,Elite,,0.071,Elite
End Zone - Clip 100.mp4,37428,,,DEFENSE,S,Deep half,0.372,True,False,0.067,Elite,,0.026,Elite
End Zone - Clip 100.mp4,37427,,,DEFENSE,S,Deep half,0.356,True,False,,,,0.001,Average
End Zone - Clip 101.mp4,37527,,,DEFENSE,EDGE,DE (down),0.006,True,True,0.334,Average,0.019,,Average
End Zone - Clip 101.mp4,37528,,,DEFENSE,EDGE,DE (down),0.005,False,True,0.100,Elite,0.016,,Elite
End Zone - Clip 101.mp4,37524,,,DEFENSE,DL,3-tech,0.003,True,True,0.167,Elite,0.026,,Elite
End Zone - Clip 101.mp4,37526,,,DEFENSE,EDGE,DE (down),0.001,True,True,0.267,Above Average,,,Above Average
End Zone - Clip 101.mp4,37525,,,DEFENSE,DL,3-tech,0.008,True,True,0.267,Above Average,0.018,,Above Average
End Zone - Clip 101.mp4,37542,,,DEFENSE,DL,5-tech,0.039,True,False,0.133,Elite,0.031,,Elite
End Zone - Clip 101.mp4,37562,,,DEFENSE,EDGE,DE (down),0.017,False,True,0.133,Elite,0.018,,Elite
End Zone - Clip 101.mp4,37569,,,DEFENSE,EDGE,DE (down),0.004,False,True,0.133,Elite,0.038,,Elite
End Zone - Clip 101.mp4,37573,,,DEFENSE,EDGE,DE (down),0.026,False,True,0.100,Elite,0.010,,Elite
End Zone - Clip 101.mp4,37577,,,DEFENSE,EDGE,DE (down),0.038,True,False,0.534,Below Average,,,Below Average
End Zone - Clip 102.mp4,37739,,,DEFENSE,DL,5-tech,0.028,True,True,,,,,Average
End Zone - Clip 102.mp4,37778,,,DEFENSE,EDGE,DE (down),0.136,False,False,,,,,Average
End Zone - Clip 102.mp4,37787,,,DEFENSE,DL,0-tech (Nose),0.184,True,False,0.033,Elite,0.161,,Elite
End Zone - Clip 102.mp4,37798,,,DEFENSE,EDGE,DE (down),0.181,False,False,0.100,Elite,,,Elite
End Zone - Clip 102.mp4,37817,,,DEFENSE,EDGE,DE (down),0.155,False,False,0.868,Developmental,,,Below Average
End Zone - Clip 102.mp4,37823,,,DEFENSE,DL,0-tech (Nose),0.162,True,False,0.133,Elite,,,Elite
End Zone - Clip 102.mp4,37824,,,DEFENSE,EDGE,DE (down),0.172,True,False,0.033,Elite,,,Elite
End Zone - Clip 102.mp4,37827,,,DEFENSE,DL,3-tech,0.172,True,False,0.067,Elite,0.168,,Elite
End Zone - Clip 102.mp4,37844,,,DEFENSE,EDGE,DE (down),0.069,False,False,0.067,Elite,,,Elite
End Zone - Clip 102.mp4,37909,,,DEFENSE,EDGE,DE (down),0.179,False,False,0.167,Elite,,,Elite
End Zone - Clip 103.mp4,37977,,,DEFENSE,EDGE,DE (down),0.100,False,False,0.067,Elite,,,Elite
End Zone - Clip 103.mp4,38189,,,DEFENSE,EDGE,DE (down),0.045,False,False,0.434,Below Average,,,Below Average
End Zone - Clip 103.mp4,38191,,,DEFENSE,DL,5-tech,0.107,True,False,0.100,Elite,,,Elite
End Zone - Clip 103.mp4,38192,,,DEFENSE,DL,5-tech,0.077,True,False,0.267,Above Average,,,Above Average
End Zone - Clip 103.mp4,38197,,,DEFENSE,EDGE,DE (down),0.117,True,False,0.500,Below Average,0.030,,Below Average
End Zone - Clip 103.mp4,38195,,,DEFENSE,DL,0-tech (Nose),0.109,True,False,0.067,Elite,,,Elite
End Zone - Clip 103.mp4,38199,,,DEFENSE,DL,3-tech,0.108,True,False,0.300,Average,,,Average
End Zone - Clip 103.mp4,38238,,,DEFENSE,DL,5-tech,0.112,True,False,0.167,Elite,,,Elite
End Zone - Clip 104.mp4,38233,,,DEFENSE,DL,1-tech,0.078,True,False,0.167,Elite,0.090,,Elite
End Zone - Clip 104.mp4,38342,,,DEFENSE,CB,Off (5-7 yards),0.097,False,False,0.734,Developmental,,0.003,Below Average
End Zone - Clip 104.mp4,38289,,,DEFENSE,EDGE,DE (down),0.041,False,False,,,0.043,,Average
End Zone - Clip 104.mp4,38371,,,DEFENSE,EDGE,DE (down),0.076,True,False,0.300,Average,0.076,,Average
End Zone - Clip 104.mp4,38386,,,DEFENSE,DL,0-tech (Nose),0.040,True,False,0.067,Elite,0.041,,Elite
End Zone - Clip 104.mp4,38387,,,DEFENSE,EDGE,DE (down),0.044,True,False,0.400,Below Average,0.041,,Below Average
End Zone - Clip 104.mp4,38405,,,DEFENSE,DL,3-tech,0.072,True,False,0.133,Elite,,,Elite
End Zone - Clip 104.mp4,38430,,,DEFENSE,DL,3-tech,0.045,True,False,0.400,Below Average,0.052,,Below Average
End Zone - Clip 104.mp4,38431,,,DEFENSE,DL,0-tech (Nose),0.059,True,False,0.601,Developmental,,,Below Average
End Zone - Clip 104.mp4,38435,,,DEFENSE,EDGE,DE (down),0.079,False,False,0.100,Elite,0.095,,Elite
End Zone - Clip 105.mp4,38455,,,DEFENSE,EDGE,OLB (up),0.044,False,False,,,,,Average
End Zone - Clip 105.mp4,38582,,,DEFENSE,DL,1-tech,0.044,True,False,0.200,Above Average,,,Above Average
End Zone - Clip 105.mp4,38605,,,DEFENSE,EDGE,DE (down),0.039,True,False,0.133,Elite,,,Elite
End Zone - Clip 105.mp4,38634,,,DEFENSE,LB,WILL (weak),0.130,True,False,0.901,Developmental,,,Below Average
End Zone - Clip 105.mp4,38700,,,DEFENSE,EDGE,DE (down),0.029,False,True,0.133,Elite,,,Elite
End Zone - Clip 106.mp4,39210,,,DEFENSE,CB,Deep,0.178,False,False,0.767,Developmental,,0.063,Below Average
End Zone - Clip 106.mp4,39213,,,DEFENSE,EDGE,DE (down),0.050,True,False,0.701,Developmental,,,Below Average
End Zone - Clip 106.mp4,39211,,,DEFENSE,EDGE,DE (down),0.082,False,False,0.067,Elite,,,Elite
End Zone - Clip 106.mp4,39222,,,DEFENSE,DL,3-tech,0.101,True,False,0.100,Elite,0.096,,Elite
End Zone - Clip 106.mp4,39223,,,DEFENSE,EDGE,DE (down),0.088,True,False,1.101,Developmental,,,Below Average
End Zone - Clip 106.mp4,39258,,,DEFENSE,DL,5-tech,0.082,True,False,0.100,Elite,,,Elite
End Zone - Clip 106.mp4,39274,,,DEFENSE,EDGE,DE (down),0.082,False,False,0.300,Average,,,Average
End Zone - Clip 106.mp4,39276,,,DEFENSE,DL,3-tech,0.089,True,False,0.100,Elite,0.072,,Elite
End Zone - Clip 106.mp4,39298,,,DEFENSE,DL,0-tech (Nose),0.078,True,False,0.033,Elite,,,Elite
End Zone - Clip 106.mp4,39299,,,DEFENSE,EDGE,DE (down),0.088,True,False,0.133,Elite,,,Elite
End Zone - Clip 107.mp4,39508,,,DEFENSE,DL,5-tech,0.056,True,False,0.067,Elite,,,Elite
End Zone - Clip 107.mp4,39536,,,DEFENSE,EDGE,DE (down),0.033,True,False,0.067,Elite,,,Elite
End Zone - Clip 107.mp4,39567,,,DEFENSE,CB,Deep,0.207,False,False,0.067,Elite,,0.007,Elite
End Zone - Clip 107.mp4,39591,,,DEFENSE,DL,0-tech (Nose),0.042,True,False,0.067,Elite,,,Elite
End Zone - Clip 107.mp4,39585,,,DEFENSE,DL,0-tech (Nose),0.029,True,True,0.067,Elite,,,Elite
End Zone - Clip 107.mp4,39587,,,DEFENSE,EDGE,DE (down),0.055,False,False,0.067,Elite,,,Elite
End Zone - Clip 107.mp4,39598,,,DEFENSE,DL,5-tech,0.042,True,False,0.067,Elite,0.010,,Elite
End Zone - Clip 107.mp4,39623,,,DEFENSE,DL,1-tech,0.068,True,False,0.067,Elite,,,Elite
End Zone - Clip 107.mp4,39627,,,DEFENSE,DL,5-tech,0.066,True,False,0.100,Elite,,,Elite
End Zone - Clip 108.mp4,39837,,,DEFENSE,S,Strong Safety,0.317,True,False,0.834,Developmental,,0.008,Below Average
End Zone - Clip 108.mp4,39723,,,DEFENSE,LB,WILL (weak),0.085,True,False,0.567,Below Average,,,Below Average
End Zone - Clip 108.mp4,39783,,,DEFENSE,LB,SAM (strong),0.089,True,False,0.367,Average,,,Average
End Zone - Clip 108.mp4,39907,,,DEFENSE,LB,SAM (strong),0.050,True,False,2.970,Developmental,,,Below Average
End Zone - Clip 108.mp4,39933,1,,DEFENSE,SLOT,Nickel/Slot,0.057,False,False,0.033,Elite,,0.008,Elite
End Zone - Clip 108.mp4,39959,,,DEFENSE,LB,MIKE (middle),0.090,True,False,,,,,Average
End Zone - Clip 109.mp4,39837,,,DEFENSE,S,Strong Safety,0.324,True,False,0.601,Below Average,,0.028,Below Average
End Zone - Clip 109.mp4,39783,,,DEFENSE,LB,SAM (strong),0.075,True,False,0.367,Average,,,Average
End Zone - Clip 109.mp4,40022,,,DEFENSE,CB,Off (5-7 yards),0.145,False,False,0.133,Elite,,0.003,Elite
End Zone - Clip 110.mp4,40142,,,DEFENSE,DL,3-tech,0.010,True,True,0.167,Elite,,,Elite
End Zone - Clip 110.mp4,39723,56,,DEFENSE,DL,1-tech,0.011,True,True,0.067,Elite,0.013,,Elite
End Zone - Clip 110.mp4,40206,,,DEFENSE,SLOT,Nickel/Slot,0.147,False,False,0.067,Elite,,0.043,Elite
End Zone - Clip 110.mp4,40270,,,DEFENSE,CB,Press,0.075,False,False,0.067,Elite,,0.063,Elite
End Zone - Clip 111.mp4,40631,,,DEFENSE,UNKNOWN,,0.169,True,False,,,,,Average
End Zone - Clip 111.mp4,40151,,,DEFENSE,DL,5-tech,0.017,True,True,0.601,Developmental,,,Below Average
End Zone - Clip 111.mp4,40572,,,DEFENSE,EDGE,DE (down),0.017,False,True,,,,,Average
End Zone - Clip 111.mp4,40646,,,DEFENSE,LB,WILL (weak),0.060,True,False,,,,,Average
End Zone - Clip 111.mp4,40648,,,DEFENSE,EDGE,DE (down),0.008,False,True,0.200,Above Average,,,Above Average
End Zone - Clip 111.mp4,40717,,,DEFENSE,EDGE,DE (down),0.005,False,True,0.300,Average,,,Average
End Zone - Clip 112.mp4,41149,,,DEFENSE,DL,5-tech,0.000,True,True,0.334,Average,,,Average
End Zone - Clip 112.mp4,41157,,,DEFENSE,LB,MIKE (middle),0.045,True,False,0.400,Average,,,Average
End Zone - Clip 112.mp4,41223,,,DEFENSE,DL,3-tech,0.022,True,True,0.868,Developmental,,,Below Average
End Zone - Clip 112.mp4,41277,,,DEFENSE,EDGE,DE (down),0.005,False,True,0.133,Elite,0.011,,Elite
End Zone - Clip 112.mp4,41295,,,DEFENSE,S,Strong Safety,0.273,True,False,0.167,Elite,,0.015,Elite
End Zone - Clip 112.mp4,41296,,,DEFENSE,SLOT,Nickel/Slot,0.134,False,False,0.300,Above Average,,0.004,Above Average
End Zone - Clip 112.mp4,41297,,,DEFENSE,DL,5-tech,0.025,True,True,0.167,Elite,,,Elite
End Zone - Clip 112.mp4,41308,,,DEFENSE,DL,3-tech,0.001,True,True,0.300,Average,,,Average
End Zone - Clip 112.mp4,41327,,,DEFENSE,EDGE,OLB (up),0.035,False,False,0.300,Average,,,Average
End Zone - Clip 112.mp4,41348,,,DEFENSE,DL,0-tech (Nose),0.021,True,True,0.133,Elite,,,Elite
End Zone - Clip 113.mp4,41650,,,DEFENSE,LB,WILL (weak),0.120,True,False,0.033,Elite,,,Elite
End Zone - Clip 113.mp4,41701,,,DEFENSE,EDGE,DE (down),0.004,True,True,,,,,Average
End Zone - Clip 113.mp4,41705,,,DEFENSE,SLOT,Nickel/Slot,0.065,False,False,0.033,Elite,,0.158,Elite
End Zone - Clip 113.mp4,41707,,,DEFENSE,DL,3-tech,0.004,True,True,0.033,Elite,0.001,,Elite
End Zone - Clip 113.mp4,41747,,,DEFENSE,DL,0-tech (Nose),0.007,True,True,0.033,Elite,,,Elite
End Zone - Clip 113.mp4,41750,,,DEFENSE,S,Strong Safety,0.438,True,False,0.033,Elite,,0.295,Elite
End Zone - Clip 114.mp4,42096,,,DEFENSE,LB,SAM (strong),0.067,True,False,0.167,Elite,,,Elite
End Zone - Clip 114.mp4,42108,,,DEFENSE,EDGE,OLB (up),0.047,True,False,0.167,Elite,,,Elite
End Zone - Clip 114.mp4,42121,,,DEFENSE,CB,Press,0.077,False,False,0.200,Elite,,0.058,Elite
End Zone - Clip 114.mp4,42185,,,DEFENSE,LB,WILL (weak),0.058,True,False,0.033,Elite,,,Elite
End Zone - Clip 114.mp4,42200,,,DEFENSE,CB,Press,0.064,False,False,0.033,Elite,,0.047,Elite
End Zone - Clip 114.mp4,42204,,,DEFENSE,LB,MIKE (middle),0.052,True,False,0.067,Elite,,,Elite
End Zone - Clip 114.mp4,42211,,,DEFENSE,CB,Deep,0.217,False,False,0.033,Elite,,0.024,Elite
End Zone - Clip 115.mp4,42291,,,DEFENSE,LB,SAM (strong),0.103,True,False,0.100,Elite,,,Elite
End Zone - Clip 116.mp4,42441,,,DEFENSE,LB,MIKE (middle),0.031,True,False,0.434,Average,,,Average
End Zone - Clip 116.mp4,42375,,,DEFENSE,EDGE,DE (down),0.021,False,True,0.400,Below Average,0.022,,Below Average
End Zone - Clip 116.mp4,42291,,,DEFENSE,LB,MIKE (middle),0.072,True,False,,,,,Average
End Zone - Clip 116.mp4,42389,,,DEFENSE,EDGE,DE (down),0.014,True,True,0.300,Average,0.031,,Average
End Zone - Clip 116.mp4,42454,,,DEFENSE,CB,Deep,0.414,False,False,1.034,Developmental,,0.000,Below Average
End Zone - Clip 116.mp4,42455,,,DEFENSE,EDGE,OLB (up),0.037,True,False,0.601,Developmental,,,Below Average
End Zone - Clip 116.mp4,42456,,,DEFENSE,CB,Off (5-7 yards),0.080,False,False,0.300,Above Average,,0.003,Above Average
End Zone - Clip 116.mp4,42462,,,DEFENSE,DL,5-tech,0.013,True,True,0.434,Below Average,0.026,,Below Average
End Zone - Clip 116.mp4,42477,,,DEFENSE,CB,Deep,0.186,False,False,0.467,Average,,0.016,Average
End Zone - Clip 117.mp4,42787,,,DEFENSE,UNKNOWN,,0.164,True,False,0.067,Elite,,,Elite
End Zone - Clip 117.mp4,42749,,,DEFENSE,S,Deep half,0.347,True,False,0.033,Elite,,0.049,Elite
End Zone - Clip 117.mp4,42797,,,DEFENSE,LB,WILL (weak),0.149,True,False,0.100,Elite,,,Elite
End Zone - Clip 117.mp4,42889,,,DEFENSE,LB,WILL (weak),0.129,True,False,0.067,Elite,,,Elite
End Zone - Clip 117.mp4,42898,,,DEFENSE,UNKNOWN,,0.159,True,False,0.067,Elite,,,Elite
End Zone - Clip 117.mp4,42904,,,DEFENSE,LB,MIKE (middle),0.127,True,False,0.033,Elite,,,Elite
End Zone - Clip 118.mp4,43207,,,DEFENSE,LB,SAM (strong),0.056,True,False,0.834,Developmental,,,Below Average
End Zone - Clip 118.mp4,43298,,,DEFENSE,DL,5-tech,0.020,True,True,1.068,Developmental,0.027,,Below Average
End Zone - Clip 118.mp4,43358,,,DEFENSE,DL,1-tech,0.005,True,True,0.267,Above Average,0.030,,Above Average
End Zone - Clip 118.mp4,43361,,,DEFENSE,SLOT,Nickel/Slot,0.051,False,False,0.300,Above Average,,0.033,Above Average
End Zone - Clip 118.mp4,43392,,,DEFENSE,DL,0-tech (Nose),0.003,True,True,0.667,Developmental,0.025,,Below Average
End Zone - Clip 119.mp4,43430,,,DEFENSE,S,Strong Safety,0.414,True,False,0.167,Elite,,0.050,Elite
End Zone - Clip 119.mp4,43434,,,DEFENSE,CB,Deep,0.172,False,False,0.067,Elite,,0.087,Elite
End Zone - Clip 119.mp4,43435,,,DEFENSE,LB,WILL (weak),0.052,True,False,0.167,Elite,,,Elite
End Zone - Clip 119.mp4,43207,,,DEFENSE,LB,SAM (strong),0.106,True,False,0.200,Elite,,,Elite
End Zone - Clip 119.mp4,43504,,,DEFENSE,EDGE,OLB (up),0.040,False,False,0.067,Elite,,,Elite
End Zone - Clip 119.mp4,43520,,,DEFENSE,LB,SAM (strong),0.047,True,False,0.234,Elite,,,Elite
End Zone - Clip 120.mp4,43430,,,DEFENSE,S,Free Safety (centerfield),0.361,True,False,0.100,Elite,,0.006,Elite
End Zone - Clip 120.mp4,43675,,,DEFENSE,UNKNOWN,,0.187,False,False,0.934,Developmental,,,Below Average
End Zone - Clip 120.mp4,43679,,,DEFENSE,CB,Press,0.078,False,False,0.534,Below Average,,0.004,Below Average
End Zone - Clip 120.mp4,43713,,,DEFENSE,DL,3-tech,0.029,True,True,0.334,Average,,,Average
End Zone - Clip 120.mp4,43742,,,DEFENSE,LB,SAM (strong),0.039,True,False,0.367,Average,,,Average
End Zone - Clip 120.mp4,43746,,,DEFENSE,LB,MIKE (middle),0.049,True,False,0.567,Below Average,,,Below Average
End Zone - Clip 120.mp4,43748,,,DEFENSE,LB,SAM (strong),0.061,True,False,1.168,Developmental,,,Below Average
End Zone - Clip 121.mp4,43807,,,DEFENSE,DL,5-tech,0.009,True,True,0.267,Above Average,0.031,,Above Average
End Zone - Clip 121.mp4,43817,,,DEFENSE,EDGE,OLB (up),0.045,False,False,0.167,Elite,,,Elite
End Zone - Clip 121.mp4,43819,,,DEFENSE,LB,SAM (strong),0.035,True,False,0.701,Developmental,,,Below Average
End Zone - Clip 121.mp4,43820,,,DEFENSE,S,Strong Safety,0.445,True,False,1.468,Developmental,,0.000,Below Average
End Zone - Clip 121.mp4,43824,,,DEFENSE,DL,0-tech (Nose),0.008,True,True,0.133,Elite,,,Elite
End Zone - Clip 121.mp4,43925,,,DEFENSE,DL,0-tech (Nose),0.013,True,True,0.100,Elite,0.011,,Elite
End Zone - Clip 122.mp4,44179,,,DEFENSE,CB,Press,0.077,False,False,0.734,Developmental,,0.006,Below Average
End Zone - Clip 122.mp4,44192,,,DEFENSE,UNKNOWN,,0.168,True,False,,,,,Average
End Zone - Clip 122.mp4,44194,,,DEFENSE,LB,WILL (weak),0.070,True,False,0.767,Developmental,,,Below Average
End Zone - Clip 122.mp4,44182,,,DEFENSE,LB,MIKE (middle),0.072,True,False,,,,,Average
End Zone - Clip 122.mp4,44205,,,DEFENSE,LB,WILL (weak),0.083,True,False,2.769,Developmental,,,Below Average
End Zone - Clip 122.mp4,44225,,,DEFENSE,LB,SAM (strong),0.050,True,False,1.968,Developmental,,,Below Average
End Zone - Clip 122.mp4,44231,,,DEFENSE,LB,MIKE (middle),0.060,True,False,,,,,Average
End Zone - Clip 122.mp4,44233,,,DEFENSE,EDGE,DE (down),0.023,False,True,,,,,Average
End Zone - Clip 123.mp4,44192,,,DEFENSE,UNKNOWN,,0.197,True,False,0.067,Elite,,,Elite
End Zone - Clip 124.mp4,44846,,,DEFENSE,SLOT,Nickel/Slot,0.124,False,False,0.234,Elite,,0.061,Elite
End Zone - Clip 124.mp4,44850,,,DEFENSE,LB,MIKE (middle),0.056,True,False,0.200,Elite,,,Elite
End Zone - Clip 124.mp4,44882,,,DEFENSE,LB,WILL (weak),0.096,True,False,0.234,Elite,,,Elite
