clip_file,track_id,jersey_number,player_name,team_name,inferred_position,alignment,depth_from_los,in_box,on_line,first_step_sec,first_step_grade,penetration_depth,lateral_movement,defensive_grade
Wide - Clip 057.mp4,30663,,,DEFENSE,DL,3-tech,0.007,True,True,0.067,Elite,0.008,,Elite
Wide - Clip 057.mp4,30740,,,DEFENSE,S,Deep half,0.444,True,False,0.200,Elite,,0.027,Elite
Wide - Clip 057.mp4,30782,,,DEFENSE,EDGE,DE (down),0.283,False,False,0.400,Below Average,0.279,,Average
Wide - Clip 057.mp4,30801,,,DEFENSE,S,Deep half,0.442,False,False,0.200,Elite,,0.029,Elite
Wide - Clip 057.mp4,30844,,,DEFENSE,DL,0-tech (Nose),0.114,True,False,,,,,Average
Wide - Clip 057.mp4,30853,,,DEFENSE,DL,0-tech (Nose),0.124,True,False,0.267,Above Average,0.125,,Above Average
Wide - Clip 057.mp4,30855,,,DEFENSE,S,Deep half,0.437,False,False,0.200,Elite,,0.027,Elite
Wide - Clip 057.mp4,30857,,,DEFENSE,EDGE,DE (down),0.284,False,False,0.367,Average,0.276,,Above Average
Wide - Clip 057.mp4,30885,,,DEFENSE,S,Deep half,0.262,False,False,0.167,Elite,,0.026,Elite
Wide - Clip 058.mp4,30986,,,DEFENSE,EDGE,DE (down),0.074,False,False,0.167,Elite,0.102,,Elite
Wide - Clip 058.mp4,31173,,,DEFENSE,CB,Deep,0.433,False,False,0.267,Above Average,,0.027,Above Average
Wide - Clip 058.mp4,31184,,,DEFENSE,UNKNOWN,,0.176,False,False,0.100,Elite,,,Elite
Wide - Clip 058.mp4,31193,,,DEFENSE,CB,Deep,0.415,False,False,0.333,Above Average,,0.021,Above Average
Wide - Clip 058.mp4,31192,,,DEFENSE,UNKNOWN,,0.179,True,False,0.133,Elite,,,Elite
Wide - Clip 058.mp4,31242,,,DEFENSE,DL,5-tech,0.091,True,False,0.200,Above Average,0.107,,Above Average
Wide - Clip 058.mp4,31248,,,DEFENSE,DL,1-tech,0.153,True,False,0.267,Above Average,0.156,,Elite
Wide - Clip 058.mp4,31261,,,DEFENSE,EDGE,DE (down),0.089,False,False,0.367,Average,0.102,,Average
Wide - Clip 058.mp4,31282,,,DEFENSE,S,Deep half,0.405,True,False,0.233,Elite,,0.037,Elite
Wide - Clip 058.mp4,31293,,,DEFENSE,DL,0-tech (Nose),0.165,True,False,0.333,Average,0.150,,Above Average
Wide - Clip 058.mp4,31294,,,DEFENSE,DL,3-tech,0.153,True,False,0.133,Elite,0.149,,Elite
Wide - Clip 058.mp4,31306,,,DEFENSE,S,Strong Safety,0.236,True,False,0.233,Elite,,0.029,Elite
Wide - Clip 059.mp4,31358,,,DEFENSE,LB,MIKE (middle),0.068,True,False,0.233,Elite,,,Elite
Wide - Clip 059.mp4,31375,,,DEFENSE,LB,MIKE (middle),0.060,True,False,0.233,Elite,,,Elite
Wide - Clip 059.mp4,31383,,,DEFENSE,SLOT,Nickel/Slot,0.142,False,False,0.100,Elite,,0.028,Elite
Wide - Clip 059.mp4,31482,,,DEFENSE,EDGE,DE (down),0.141,True,False,0.067,Elite,0.154,,Elite
Wide - Clip 059.mp4,31532,,,DEFENSE,DL,1-tech,0.153,True,False,,,,,Average
Wide - Clip 059.mp4,31550,,,DEFENSE,UNKNOWN,,0.166,True,False,0.067,Elite,,,Elite
Wide - Clip 060.mp4,31944,,,DEFENSE,S,Deep half,0.409,False,False,0.300,Above Average,,0.028,Above Average
Wide - Clip 060.mp4,31994,,,DEFENSE,DL,5-tech,0.096,True,False,0.100,Elite,0.163,,Elite
Wide - Clip 060.mp4,32028,,,DEFENSE,S,Deep half,0.419,True,False,0.300,Above Average,,0.032,Above Average
Wide - Clip 060.mp4,32094,,,DEFENSE,S,Strong Safety,0.378,True,False,0.233,Elite,,0.038,Elite
Wide - Clip 060.mp4,32173,,,DEFENSE,S,Deep half,0.384,False,False,0.267,Above Average,,0.037,Above Average
Wide - Clip 060.mp4,32178,,,DEFENSE,S,Strong Safety,0.444,True,False,0.267,Above Average,,0.032,Above Average
Wide - Clip 060.mp4,32181,,,DEFENSE,EDGE,DE (down),0.166,False,False,0.133,Elite,0.163,,Elite
Wide - Clip 060.mp4,32226,,,DEFENSE,EDGE,DE (down),0.141,True,False,0.200,Elite,0.189,,Elite
Wide - Clip 060.mp4,32237,,,DEFENSE,EDGE,DE (down),0.143,False,False,0.300,Above Average,0.153,,Elite
Wide - Clip 060.mp4,32245,,,DEFENSE,DL,0-tech (Nose),0.170,True,False,0.067,Elite,0.203,,Elite
Wide - Clip 060.mp4,32249,,,DEFENSE,DL,5-tech,0.153,True,False,,,,,Average
Wide - Clip 061.mp4,32459,,,DEFENSE,S,Deep half,0.416,False,False,0.233,Elite,,0.043,Elite
Wide - Clip 061.mp4,32460,,,DEFENSE,S,Deep half,0.425,True,False,0.267,Above Average,,0.040,Above Average
Wide - Clip 061.mp4,32465,,,DEFENSE,S,Strong Safety,0.415,True,False,0.267,Above Average,,0.041,Above Average
Wide - Clip 061.mp4,32480,,,DEFENSE,CB,Deep,0.460,False,False,0.233,Elite,,0.043,Elite
Wide - Clip 061.mp4,32475,,,DEFENSE,S,Strong Safety,0.284,True,False,0.233,Elite,,0.041,Elite
Wide - Clip 061.mp4,32608,,,DEFENSE,DL,3-tech,0.091,True,False,0.167,Elite,0.089,,Elite
Wide - Clip 061.mp4,32648,,,DEFENSE,S,Strong Safety,0.417,True,False,0.267,Above Average,,0.051,Above Average
Wide - Clip 062.mp4,32901,,,DEFENSE,DL,0-tech (Nose),0.175,True,False,0.033,Elite,,,Elite
Wide - Clip 062.mp4,32951,,,DEFENSE,CB,Deep,0.418,False,False,0.633,Below Average,,0.010,Below Average
Wide - Clip 062.mp4,32952,,,DEFENSE,UNKNOWN,,0.173,False,False,0.367,Average,,,Average
Wide - Clip 062.mp4,32953,,,DEFENSE,S,Strong Safety,0.416,True,False,1.267,Developmental,,0.003,Below Average
Wide - Clip 062.mp4,32956,,,DEFENSE,S,Deep half,0.434,False,False,1.167,Developmental,,0.005,Below Average
Wide - Clip 062.mp4,32964,,,DEFENSE,EDGE,DE (down),0.009,False,True,0.300,Above Average,0.015,,Above Average
Wide - Clip 062.mp4,32983,,,DEFENSE,UNKNOWN,,0.169,True,False,0.200,Elite,,,Elite
Wide - Clip 062.mp4,33008,,,DEFENSE,S,Free Safety (centerfield),0.440,True,False,1.000,Developmental,,0.015,Below Average
Wide - Clip 062.mp4,33015,,,DEFENSE,S,Strong Safety,0.402,True,False,1.167,Developmental,,0.004,Below Average
Wide - Clip 062.mp4,33021,,,DEFENSE,EDGE,DE (down),0.118,False,False,0.100,Elite,,,Elite
Wide - Clip 062.mp4,33026,,,DEFENSE,EDGE,DE (down),0.169,False,False,0.200,Elite,0.142,,Elite
Wide - Clip 062.mp4,33078,,,DEFENSE,S,Free Safety (centerfield),0.214,True,False,0.133,Elite,,0.172,Elite
Wide - Clip 062.mp4,33094,,,DEFENSE,S,Strong Safety,0.360,True,False,0.267,Above Average,,0.005,Above Average
Wide - Clip 062.mp4,33100,,,DEFENSE,EDGE,DE (down),0.193,True,False,0.167,Elite,,,Elite
Wide - Clip 062.mp4,33106,,,DEFENSE,DL,5-tech,0.123,True,False,0.100,Elite,,,Elite
Wide - Clip 063.mp4,33791,,,DEFENSE,CB,Deep,0.431,False,False,0.233,Elite,,0.080,Elite
Wide - Clip 063.mp4,33867,,,DEFENSE,CB,Off (5-7 yards),0.107,False,False,0.267,Above Average,,0.125,Elite
Wide - Clip 063.mp4,33887,,,DEFENSE,LB,MIKE (middle),0.145,True,False,0.133,Elite,,,Elite
Wide - Clip 063.mp4,33907,,,DEFENSE,S,Strong Safety,0.418,True,False,0.133,Elite,,0.126,Elite
Wide - Clip 063.mp4,33940,,,DEFENSE,DL,5-tech,0.135,True,False,0.667,Developmental,0.098,,Below Average
Wide - Clip 063.mp4,33952,,,DEFENSE,EDGE,DE (down),0.142,False,False,0.167,Elite,,,Elite
Wide - Clip 063.mp4,33974,,,DEFENSE,EDGE,DE (down),0.021,False,True,0.233,Above Average,,,Above Average
Wide - Clip 063.mp4,34018,,,DEFENSE,EDGE,DE (down),0.173,True,False,0.133,Elite,0.150,,Elite
Wide - Clip 063.mp4,34044,,,DEFENSE,S,Strong Safety,0.363,True,False,0.100,Elite,,0.128,Elite
Wide - Clip 063.mp4,34063,,,DEFENSE,S,Strong Safety,0.367,True,False,0.100,Elite,,0.148,Elite
Wide - Clip 063.mp4,34066,,,DEFENSE,SLOT,Nickel/Slot,0.099,False,False,0.033,Elite,,0.036,Elite
Wide - Clip 063.mp4,34067,,,DEFENSE,UNKNOWN,,0.167,True,False,0.100,Elite,,,Elite
Wide - Clip 063.mp4,34102,,,DEFENSE,EDGE,DE (down),0.192,False,False,0.233,Above Average,,,Above Average
Wide - Clip 063.mp4,34109,,,DEFENSE,EDGE,DE (down),0.138,False,False,0.100,Elite,0.112,,Elite
Wide - Clip 063.mp4,34112,,,DEFENSE,EDGE,DE (down),0.137,True,False,,,,,Average
Wide - Clip 063.mp4,34115,,,DEFENSE,S,Deep half,0.410,False,False,0.200,Elite,,0.141,Elite
Wide - Clip 064.mp4,34440,,,DEFENSE,DL,0-tech (Nose),0.090,True,False,0.600,Developmental,0.091,,Below Average
Wide - Clip 064.mp4,34476,,,DEFENSE,LB,WILL (weak),0.137,True,False,0.267,Above Average,,,Above Average
Wide - Clip 064.mp4,34505,,,DEFENSE,EDGE,DE (down),0.095,False,False,0.567,Developmental,0.080,,Below Average
Wide - Clip 064.mp4,34512,,,DEFENSE,SLOT,Nickel/Slot,0.076,False,False,0.233,Elite,,0.062,Elite
Wide - Clip 064.mp4,34530,,,DEFENSE,S,Strong Safety,0.450,True,False,1.467,Developmental,,0.048,Below Average
Wide - Clip 064.mp4,34567,,,DEFENSE,CB,Deep,0.451,False,False,1.767,Developmental,,0.004,Below Average
Wide - Clip 064.mp4,34569,,,DEFENSE,DL,0-tech (Nose),0.001,True,True,0.133,Elite,,,Elite
Wide - Clip 064.mp4,34572,,,DEFENSE,S,Free Safety (centerfield),0.397,True,False,,,,0.005,Average
Wide - Clip 064.mp4,34578,,,DEFENSE,DL,5-tech,0.070,True,False,0.200,Elite,0.079,,Elite
Wide - Clip 065.mp4,34998,,,DEFENSE,EDGE,DE (down),0.037,True,False,0.200,Elite,0.027,,Elite
Wide - Clip 065.mp4,35049,,,DEFENSE,S,Strong Safety,0.203,True,False,0.233,Elite,,0.015,Elite
Wide - Clip 065.mp4,35174,,,DEFENSE,UNKNOWN,,0.194,True,False,0.167,Elite,,,Elite
Wide - Clip 065.mp4,35244,,,DEFENSE,UNKNOWN,,0.175,True,False,0.167,Elite,,,Elite
Wide - Clip 065.mp4,35251,,,DEFENSE,LB,WILL (weak),0.071,True,False,0.667,Developmental,,,Below Average
Wide - Clip 065.mp4,35270,,,DEFENSE,S,Deep half,0.223,False,False,0.100,Elite,,0.021,Elite
Wide - Clip 065.mp4,35286,,,DEFENSE,EDGE,DE (down),0.069,False,False,0.367,Average,0.072,,Average
Wide - Clip 065.mp4,35288,,,DEFENSE,CB,Deep,0.456,False,False,0.367,Average,,0.019,Average
Wide - Clip 065.mp4,35295,,,DEFENSE,CB,Deep,0.461,False,False,0.333,Above Average,,0.021,Above Average
Wide - Clip 065.mp4,35323,,,DEFENSE,DL,1-tech,0.065,True,False,0.267,Above Average,0.063,,Above Average
Wide - Clip 065.mp4,35327,,,DEFENSE,S,Strong Safety,0.288,True,False,0.300,Above Average,,0.068,Above Average
Wide - Clip 065.mp4,35333,,,DEFENSE,DL,5-tech,0.055,True,False,0.133,Elite,0.065,,Elite
Wide - Clip 065.mp4,35342,,,DEFENSE,S,Strong Safety,0.205,True,False,0.167,Elite,,0.017,Elite
Wide - Clip 065.mp4,35348,,,DEFENSE,S,Free Safety (centerfield),0.239,True,False,0.233,Elite,,0.019,Elite
Wide - Clip 066.mp4,36230,,,DEFENSE,CB,Deep,0.202,False,False,0.100,Elite,,0.042,Elite
Wide - Clip 066.mp4,36304,,,DEFENSE,S,Strong Safety,0.306,True,False,0.200,Elite,,0.010,Elite
Wide - Clip 066.mp4,36326,,,DEFENSE,S,Deep half,0.412,False,False,,,,,Average
Wide - Clip 066.mp4,36328,,,DEFENSE,EDGE,OLB (up),0.039,False,False,0.100,Elite,,,Elite
Wide - Clip 066.mp4,36330,,,DEFENSE,CB,Press,0.052,False,False,0.067,Elite,,0.087,Elite
Wide - Clip 067.mp4,36598,,,DEFENSE,S,Deep half,0.229,False,False,0.533,Below Average,,0.010,Below Average
Wide - Clip 067.mp4,36910,,,DEFENSE,S,Deep half,0.452,False,False,3.300,Developmental,,0.002,Below Average
Wide - Clip 067.mp4,36932,,,DEFENSE,S,Deep half,0.454,True,False,3.200,Developmental,,0.005,Below Average
Wide - Clip 068.mp4,37025,,,DEFENSE,EDGE,DE (down),0.105,False,False,0.367,Average,0.111,,Average
Wide - Clip 068.mp4,37034,,,DEFENSE,EDGE,DE (down),0.085,False,False,7.833,Developmental,0.087,,Below Average
Wide - Clip 068.mp4,37110,,,DEFENSE,DL,5-tech,0.059,True,False,7.867,Developmental,0.062,,Below Average
Wide - Clip 068.mp4,37136,,,DEFENSE,DL,1-tech,0.093,True,False,13.567,Developmental,0.098,,Below Average
Wide - Clip 068.mp4,37146,,,DEFENSE,DL,3-tech,0.051,True,False,7.500,Developmental,0.053,,Below Average
Wide - Clip 068.mp4,37207,,,DEFENSE,DL,5-tech,0.104,True,False,7.500,Developmental,0.105,,Below Average
Wide - Clip 068.mp4,37214,,,DEFENSE,EDGE,DE (down),0.066,True,False,7.133,Developmental,0.068,,Below Average
Wide - Clip 068.mp4,37244,,,DEFENSE,EDGE,DE (down),0.098,True,False,3.500,Developmental,0.101,,Below Average
Wide - Clip 068.mp4,37248,,,DEFENSE,S,Free Safety (centerfield),0.227,True,False,0.267,Above Average,,0.001,Above Average
Wide - Clip 068.mp4,37253,,,DEFENSE,EDGE,DE (down),0.084,False,False,1.233,Developmental,0.091,,Below Average
Wide - Clip 068.mp4,37261,,,DEFENSE,EDGE,DE (down),0.076,True,False,0.300,Above Average,0.078,,Above Average
Wide - Clip 068.mp4,37283,,,DEFENSE,DL,1-tech,0.090,True,False,12.200,Developmental,0.090,,Below Average
Wide - Clip 068.mp4,37285,,,DEFENSE,DL,3-tech,0.055,True,False,7.367,Developmental,0.053,,Below Average
Wide - Clip 069.mp4,37325,,,DEFENSE,EDGE,DE (down),0.008,False,True,0.300,Average,0.002,,Average
Wide - Clip 069.mp4,37314,,,DEFENSE,DL,0-tech (Nose),0.023,True,True,0.200,Above Average,0.011,,Above Average
Wide - Clip 069.mp4,37370,,,DEFENSE,CB,Deep,0.175,False,False,0.333,Above Average,,0.020,Above Average
Wide - Clip 069.mp4,37387,,,DEFENSE,LB,WILL (weak),0.055,True,False,0.167,Elite,,,Elite
Wide - Clip 069.mp4,37322,,,DEFENSE,EDGE,OLB (up),0.047,True,False,0.167,Elite,,,Elite
Wide - Clip 069.mp4,37402,,,DEFENSE,CB,Off (5-7 yards),0.137,False,False,0.100,Elite,,0.061,Elite
Wide - Clip 069.mp4,37451,,,DEFENSE,LB,WILL (weak),0.051,True,False,0.167,Elite,,,Elite
Wide - Clip 069.mp4,37465,,,DEFENSE,LB,WILL (weak),0.030,True,False,,,,,Average
Wide - Clip 069.mp4,37466,,,DEFENSE,DL,3-tech,0.010,True,True,0.467,Below Average,,,Below Average
Wide - Clip 069.mp4,37467,,,DEFENSE,DL,1-tech,0.011,True,True,0.100,Elite,,,Elite
Wide - Clip 069.mp4,37483,,,DEFENSE,SLOT,Nickel/Slot,0.087,False,False,0.133,Elite,,0.056,Elite
Wide - Clip 069.mp4,37519,,,DEFENSE,CB,Off (5-7 yards),0.112,False,False,0.200,Elite,,0.058,Elite
Wide - Clip 070.mp4,38164,,,DEFENSE,EDGE,DE (down),0.042,False,False,0.500,Below Average,0.057,,Below Average
Wide - Clip 070.mp4,38192,,,DEFENSE,EDGE,DE (down),0.036,False,False,0.267,Above Average,0.044,,Above Average
Wide - Clip 070.mp4,38197,,,DEFENSE,DL,5-tech,0.067,True,False,0.467,Below Average,0.069,,Below Average
Wide - Clip 070.mp4,38203,,,DEFENSE,EDGE,DE (down),0.081,False,False,0.867,Developmental,0.083,,Below Average
Wide - Clip 071.mp4,39903,,,DEFENSE,S,Strong Safety,0.469,True,False,0.633,Below Average,,0.013,Below Average
Wide - Clip 071.mp4,39942,,,DEFENSE,CB,Deep,0.389,False,False,0.200,Elite,,0.027,Elite
Wide - Clip 071.mp4,40013,,,DEFENSE,S,Strong Safety,0.249,True,False,0.700,Developmental,,0.011,Below Average
Wide - Clip 071.mp4,40029,,,DEFENSE,CB,Deep,0.203,False,False,0.233,Elite,,0.014,Elite
Wide - Clip 071.mp4,40038,,,DEFENSE,S,Deep half,0.471,True,False,0.300,Above Average,,0.015,Above Average
Wide - Clip 071.mp4,40048,,,DEFENSE,UNKNOWN,,0.180,False,False,,,,,Average
Wide - Clip 071.mp4,40053,,,DEFENSE,S,Deep half,0.237,False,False,,,,0.002,Average
Wide - Clip 071.mp4,40054,,,DEFENSE,CB,Deep,0.213,False,False,,,,0.002,Average
Wide - Clip 072.mp4,41288,,,DEFENSE,S,Deep half,0.226,False,False,0.333,Above Average,,0.069,Above Average
Wide - Clip 072.mp4,41301,,,DEFENSE,S,Deep half,0.233,False,False,0.333,Above Average,,0.066,Above Average
Wide - Clip 072.mp4,41314,,,DEFENSE,S,Strong Safety,0.453,True,False,0.200,Elite,,0.038,Elite
Wide - Clip 072.mp4,41316,,,DEFENSE,S,Free Safety (centerfield),0.445,True,False,0.133,Elite,,0.095,Elite
Wide - Clip 072.mp4,41321,,,DEFENSE,S,Free Safety (centerfield),0.445,True,False,0.167,Elite,,0.114,Elite
Wide - Clip 072.mp4,41326,,,DEFENSE,S,Deep half,0.239,False,False,,,,0.003,Average
Wide - Clip 072.mp4,41330,,,DEFENSE,S,Free Safety (centerfield),0.229,True,False,0.133,Elite,,0.096,Elite
Wide - Clip 072.mp4,41334,,,DEFENSE,CB,Deep,0.201,False,False,0.067,Elite,,0.118,Elite
Wide - Clip 072.mp4,41337,,,DEFENSE,UNKNOWN,,0.161,False,False,0.300,Above Average,,,Above Average
Wide - Clip 072.mp4,41350,,,DEFENSE,UNKNOWN,,0.168,True,False,,,,,Average
Wide - Clip 073.mp4,43019,,,DEFENSE,S,Strong Safety,0.416,True,False,0.100,Elite,,0.085,Elite
Wide - Clip 073.mp4,43180,,,DEFENSE,S,Free Safety (centerfield),0.255,True,False,0.133,Elite,,0.064,Elite
Wide - Clip 073.mp4,43179,,,DEFENSE,S,Strong Safety,0.415,True,False,0.133,Elite,,0.050,Elite
Wide - Clip 073.mp4,43185,,,DEFENSE,S,Deep half,0.388,False,False,0.100,Elite,,0.106,Elite
Wide - Clip 073.mp4,43195,,,DEFENSE,S,Strong Safety,0.410,True,False,0.100,Elite,,0.079,Elite
Wide - Clip 074.mp4,43621,,,DEFENSE,S,Free Safety (centerfield),0.421,True,False,0.233,Elite,,0.054,Elite
Wide - Clip 074.mp4,43624,,,DEFENSE,S,Strong Safety,0.397,True,False,0.333,Above Average,,0.037,Above Average
Wide - Clip 074.mp4,43629,,,DEFENSE,S,Free Safety (centerfield),0.377,True,False,0.133,Elite,,0.044,Elite
Wide - Clip 074.mp4,43655,,,DEFENSE,S,Strong Safety,0.390,True,False,0.133,Elite,,0.078,Elite
Wide - Clip 074.mp4,43661,,,DEFENSE,S,Strong Safety,0.364,True,False,0.133,Elite,,0.089,Elite
Wide - Clip 075.mp4,43760,,,DEFENSE,UNKNOWN,,0.155,False,False,0.100,Elite,,,Elite
Wide - Clip 075.mp4,43935,,,DEFENSE,UNKNOWN,,0.192,True,False,0.267,Above Average,,,Above Average
Wide - Clip 075.mp4,43989,,,DEFENSE,LB,MIKE (middle),0.036,True,False,0.300,Above Average,,,Above Average
Wide - Clip 075.mp4,44026,,,DEFENSE,S,Deep half,0.416,True,False,1.033,Developmental,,0.005,Below Average
Wide - Clip 075.mp4,44056,,,DEFENSE,EDGE,DE (down),0.015,False,True,0.533,Below Average,,,Below Average
Wide - Clip 075.mp4,44068,,,DEFENSE,DL,1-tech,0.038,True,False,0.500,Below Average,0.075,,Below Average
Wide - Clip 075.mp4,44089,,,DEFENSE,EDGE,DE (down),0.017,False,True,0.467,Below Average,0.045,,Below Average
Wide - Clip 075.mp4,44103,,,DEFENSE,S,Strong Safety,0.419,True,False,1.133,Developmental,,0.083,Below Average
Wide - Clip 076.mp4,44475,,,DEFENSE,S,Deep half,0.266,False,False,0.233,Elite,,0.033,Elite
Wide - Clip 076.mp4,44478,,,DEFENSE,DL,0-tech (Nose),0.091,True,False,0.233,Above Average,0.084,,Above Average
Wide - Clip 076.mp4,44494,,,DEFENSE,EDGE,DE (down),0.159,False,False,0.200,Elite,,,Elite
Wide - Clip 076.mp4,44507,,,DEFENSE,S,Strong Safety,0.425,True,False,0.167,Elite,,0.037,Elite
Wide - Clip 076.mp4,44542,,,DEFENSE,EDGE,DE (down),0.234,False,False,0.200,Elite,,,Elite
Wide - Clip 076.mp4,44568,,,DEFENSE,S,Free Safety (centerfield),0.408,True,False,0.233,Elite,,0.032,Elite
Wide - Clip 076.mp4,44607,,,DEFENSE,EDGE,DE (down),0.230,False,False,0.200,Elite,0.210,,Elite
Wide - Clip 076.mp4,44612,,,DEFENSE,S,Strong Safety,0.411,True,False,0.200,Elite,,0.034,Elite
Wide - Clip 076.mp4,44685,,,DEFENSE,DL,5-tech,0.174,True,False,0.100,Elite,,,Elite
Wide - Clip 076.mp4,44716,,,DEFENSE,DL,1-tech,0.161,True,False,0.200,Elite,,,Elite
Wide - Clip 076.mp4,44728,,,DEFENSE,S,Free Safety (centerfield),0.451,True,False,0.233,Elite,,0.030,Elite
Wide - Clip 076.mp4,44746,,,DEFENSE,EDGE,DE (down),0.181,True,False,0.200,Elite,,,Elite
Wide - Clip 076.mp4,44762,,,DEFENSE,S,Strong Safety,0.436,True,False,0.400,Average,,0.023,Average
Wide - Clip 077.mp4,45064,,,DEFENSE,S,Strong Safety,0.383,True,False,0.200,Elite,,0.082,Elite
Wide - Clip 077.mp4,45113,,,DEFENSE,S,Free Safety (centerfield),0.395,True,False,0.200,Elite,,0.068,Elite
Wide - Clip 077.mp4,45147,,,DEFENSE,EDGE,DE (down),0.090,False,False,0.133,Elite,0.131,,Elite
Wide - Clip 077.mp4,45171,,,DEFENSE,CB,Deep,0.412,False,False,0.100,Elite,,0.080,Elite
Wide - Clip 077.mp4,45178,,,DEFENSE,CB,Deep,0.393,False,False,0.133,Elite,,0.063,Elite
Wide - Clip 077.mp4,45188,,,DEFENSE,S,Deep half,0.369,False,False,0.167,Elite,,0.068,Elite
Wide - Clip 077.mp4,45314,,,DEFENSE,S,Strong Safety,0.424,True,False,,,,,Average
Wide - Clip 077.mp4,45349,,,DEFENSE,S,Free Safety (centerfield),0.398,True,False,0.200,Elite,,0.049,Elite
Wide - Clip 077.mp4,45359,,,DEFENSE,EDGE,DE (down),0.082,False,False,0.300,Above Average,,,Above Average
Wide - Clip 077.mp4,45374,,,DEFENSE,EDGE,DE (down),0.104,True,False,0.100,Elite,0.115,,Elite
Wide - Clip 077.mp4,45397,,,DEFENSE,EDGE,DE (down),0.139,True,False,0.200,Elite,0.157,,Elite
Wide - Clip 077.mp4,45398,,,DEFENSE,EDGE,DE (down),0.079,False,False,,,,,Average
Wide - Clip 078.mp4,45393,,,DEFENSE,S,Strong Safety,0.409,True,False,0.300,Above Average,,0.072,Above Average
Wide - Clip 078.mp4,45618,,,DEFENSE,CB,Deep,0.428,False,False,,,,0.001,Average
Wide - Clip 078.mp4,45628,,,DEFENSE,S,Free Safety (centerfield),0.408,True,False,0.267,Above Average,,0.069,Above Average
Wide - Clip 078.mp4,45662,,,DEFENSE,S,Deep half,0.439,False,False,0.367,Average,,0.087,Average
Wide - Clip 078.mp4,45687,,,DEFENSE,S,Deep half,0.423,False,False,0.300,Above Average,,0.070,Above Average
Wide - Clip 078.mp4,45694,,,DEFENSE,S,Strong Safety,0.421,True,False,0.400,Average,,0.097,Average
Wide - Clip 079.mp4,45935,,,DEFENSE,S,Deep half,0.400,True,False,0.467,Average,,0.022,Average
Wide - Clip 079.mp4,45993,,,DEFENSE,S,Strong Safety,0.407,True,False,0.333,Above Average,,0.013,Above Average
Wide - Clip 079.mp4,46194,,,DEFENSE,S,Free Safety (centerfield),0.423,True,False,0.700,Developmental,,0.008,Below Average
Wide - Clip 080.mp4,46572,,,DEFENSE,S,Strong Safety,0.325,True,False,0.200,Elite,,0.089,Elite
Wide - Clip 080.mp4,46573,,,DEFENSE,S,Strong Safety,0.330,True,False,0.067,Elite,,0.103,Elite
Wide - Clip 080.mp4,46840,,,DEFENSE,S,Strong Safety,0.340,True,False,0.167,Elite,,0.111,Elite
Wide - Clip 080.mp4,46918,,,DEFENSE,S,Deep half,0.347,False,False,0.133,Elite,,0.095,Elite
Wide - Clip 081.mp4,47462,,,DEFENSE,CB,Deep,0.420,False,False,0.167,Elite,,0.043,Elite
Wide - Clip 081.mp4,47483,,,DEFENSE,S,Strong Safety,0.436,True,False,0.233,Elite,,0.090,Elite
Wide - Clip 081.mp4,47497,,,DEFENSE,CB,Deep,0.478,False,False,,,,0.007,Average
Wide - Clip 081.mp4,47501,,,DEFENSE,S,Free Safety (centerfield),0.435,True,False,0.733,Developmental,,0.056,Below Average
Wide - Clip 082.mp4,47758,,,DEFENSE,DL,3-tech,0.004,True,True,0.333,Average,0.029,,Average
Wide - Clip 082.mp4,47759,,,DEFENSE,S,Strong Safety,0.422,True,False,,,,0.002,Average
Wide - Clip 082.mp4,47765,,,DEFENSE,LB,SAM (strong),0.103,True,False,0.167,Elite,,,Elite
Wide - Clip 082.mp4,47789,,,DEFENSE,EDGE,DE (down),0.028,False,True,0.200,Elite,0.053,,Elite
Wide - Clip 082.mp4,47795,,,DEFENSE,EDGE,DE (down),0.154,True,False,,,,,Average
Wide - Clip 082.mp4,47804,,,DEFENSE,EDGE,DE (down),0.138,False,False,0.600,Developmental,0.139,,Below Average
Wide - Clip 082.mp4,47837,,,DEFENSE,UNKNOWN,,0.173,True,False,0.367,Average,,,Average
Wide - Clip 082.mp4,47852,,,DEFENSE,CB,Deep,0.441,False,False,0.867,Developmental,,0.011,Below Average
Wide - Clip 082.mp4,47854,,,DEFENSE,DL,0-tech (Nose),0.212,True,False,,,,,Average
Wide - Clip 082.mp4,47856,,,DEFENSE,EDGE,DE (down),0.057,False,False,0.633,Developmental,0.080,,Below Average
Wide - Clip 082.mp4,47857,,,DEFENSE,S,Deep half,0.448,False,False,,,,0.007,Average
Wide - Clip 082.mp4,47858,,,DEFENSE,DL,1-tech,0.093,True,False,0.167,Elite,,,Elite
Wide - Clip 082.mp4,47861,,,DEFENSE,S,Strong Safety,0.445,True,False,,,,,Average
Wide - Clip 082.mp4,47862,,,DEFENSE,S,Strong Safety,0.393,True,False,2.167,Developmental,,0.002,Below Average
Wide - Clip 083.mp4,48226,,,DEFENSE,EDGE,DE (down),0.033,True,False,0.067,Elite,0.024,,Elite
Wide - Clip 083.mp4,48286,,,DEFENSE,S,Deep half,0.369,True,False,0.067,Elite,,0.163,Elite
Wide - Clip 083.mp4,48413,,,DEFENSE,S,Strong Safety,0.382,True,False,0.133,Elite,,0.224,Elite
Wide - Clip 083.mp4,48461,,,DEFENSE,EDGE,DE (down),0.022,True,True,0.033,Elite,,,Elite
Wide - Clip 083.mp4,48469,,,DEFENSE,DL,0-tech (Nose),0.055,True,False,0.133,Elite,0.025,,Elite
