clip_file,track_id,jersey_number,player_name,roster_position,team,team_name,jersey_color,inferred_position,recognition_latency_sec,recognition_latency_grade,first_step_sec,first_step_grade,post_snap_distance,initial_velocity,sdi_score,sdi_grade
ricky_powers_michigan.mp4,1510,,,,michigan,MICHIGAN,,,,,,,0.037,,5007.0,Average
ricky_powers_michigan.mp4,1513,,,,michigan,MICHIGAN,,,,,,,0.056,,5011.0,Average
ricky_powers_michigan.mp4,1525,,,,michigan,MICHIGAN,,,,,,,0.057,,5011.0,Average
ricky_powers_michigan.mp4,1528,,,,michigan,MICHIGAN,,,,,,,0.741,,5148.0,Average
ricky_powers_michigan.mp4,1527,,,,michigan,MICHIGAN,,,,,,,0.140,,5027.0,Average
ricky_powers_michigan.mp4,1536,,,,michigan,MICHIGAN,,,,,,,0.400,,5080.0,Average
ricky_powers_michigan.mp4,1542,,,,michigan,MICHIGAN,,,,,,,0.663,,5132.0,Average
ricky_powers_michigan.mp4,1545,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1547,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1552,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1558,,,,michigan,MICHIGAN,,,,,,,0.043,,5008.0,Average
ricky_powers_michigan.mp4,1565,,,,michigan,MICHIGAN,,,,,,,0.134,,5026.0,Average
ricky_powers_michigan.mp4,1568,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1572,,,,michigan,MICHIGAN,,,,,,,0.377,,5075.0,Average
ricky_powers_michigan.mp4,1574,,,,michigan,MICHIGAN,,,,,,,0.183,,5036.0,Average
ricky_powers_michigan.mp4,1576,,,,michigan,MICHIGAN,,,,,,,0.120,,5023.0,Average
ricky_powers_michigan.mp4,1583,,,,michigan,MICHIGAN,,,,,,,0.032,,5006.0,Average
ricky_powers_michigan.mp4,1607,,,,michigan,MICHIGAN,,,,,,,0.005,,5000.0,Average
ricky_powers_michigan.mp4,1616,,,,michigan,MICHIGAN,,,,,,,0.001,,5000.0,Average
ricky_powers_michigan.mp4,1620,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1621,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1626,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1627,,,,michigan,MICHIGAN,,,,,,,0.169,,5033.0,Average
ricky_powers_michigan.mp4,1629,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1634,,,,michigan,MICHIGAN,,,,,,,0.167,,5033.0,Average
ricky_powers_michigan.mp4,1637,,,,michigan,MICHIGAN,,,,,,,0.000,,5000.0,Average
ricky_powers_michigan.mp4,1638,,,,michigan,MICHIGAN,,,,,,,0.096,,5019.0,Average
ricky_powers_michigan.mp4,1639,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1640,,,,michigan,MICHIGAN,,,,,,,0.148,,5029.0,Average
ricky_powers_michigan.mp4,1644,,,,michigan,MICHIGAN,,,,,,,0.015,,5003.0,Average
ricky_powers_michigan.mp4,1654,,,,michigan,MICHIGAN,,,,,,,1.128,,5225.0,Average
ricky_powers_michigan.mp4,1661,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1671,,,,michigan,MICHIGAN,,,,,,,0.072,,5014.0,Average
ricky_powers_michigan.mp4,1676,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1681,,,,michigan,MICHIGAN,,,,,,,0.028,,5005.0,Average
ricky_powers_michigan.mp4,1685,,,,michigan,MICHIGAN,,,,,,,0.061,,5012.0,Average
ricky_powers_michigan.mp4,1686,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1688,,,,michigan,MICHIGAN,,,,,,,0.171,,5034.0,Average
ricky_powers_michigan.mp4,1695,,,,michigan,MICHIGAN,,,,,,,0.001,,5000.0,Average
ricky_powers_michigan.mp4,1696,,,,michigan,MICHIGAN,,,,,,,0.099,,5019.0,Average
ricky_powers_michigan.mp4,1697,,,,michigan,MICHIGAN,,,,,,,0.013,,5002.0,Average
ricky_powers_michigan.mp4,1700,,,,michigan,MICHIGAN,,,,,,,0.095,,5018.0,Average
ricky_powers_michigan.mp4,1701,,,,michigan,MICHIGAN,,,,,,,0.363,,5072.0,Average
ricky_powers_michigan.mp4,1706,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1709,,,,michigan,MICHIGAN,,,,,,,0.059,,5011.0,Average
ricky_powers_michigan.mp4,1713,,,,michigan,MICHIGAN,,,,,,,0.267,,5053.0,Average
ricky_powers_michigan.mp4,1714,,,,michigan,MICHIGAN,,,,,,,0.001,,5000.0,Average
ricky_powers_michigan.mp4,1720,,,,michigan,MICHIGAN,,,,,,,0.129,,5025.0,Average
ricky_powers_michigan.mp4,1728,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1729,,,,michigan,MICHIGAN,,,,,,,0.012,,5002.0,Average
ricky_powers_michigan.mp4,1734,,,,michigan,MICHIGAN,,,,,,,0.003,,5000.0,Average
ricky_powers_michigan.mp4,1735,,,,michigan,MICHIGAN,,,,,,,0.073,,5014.0,Average
ricky_powers_michigan.mp4,1743,,,,michigan,MICHIGAN,,,,,,,0.016,,5003.0,Average
ricky_powers_michigan.mp4,1746,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1747,,,,michigan,MICHIGAN,,,,,,,0.031,,5006.0,Average
ricky_powers_michigan.mp4,1751,,,,michigan,MICHIGAN,,,,,,,0.067,,5013.0,Average
ricky_powers_michigan.mp4,1757,,,,michigan,MICHIGAN,,,,,,,0.363,,5072.0,Average
ricky_powers_michigan.mp4,1756,,,,michigan,MICHIGAN,,,,,,,0.024,,5004.0,Average
ricky_powers_michigan.mp4,1761,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1762,,,,michigan,MICHIGAN,,,,,,,0.008,,5001.0,Average
ricky_powers_michigan.mp4,1765,,,,michigan,MICHIGAN,,,,,,,0.059,,5011.0,Average
ricky_powers_michigan.mp4,1768,,,,michigan,MICHIGAN,,,,,,,0.095,,5019.0,Average
ricky_powers_michigan.mp4,1772,,,,michigan,MICHIGAN,,,,,,,0.027,,5005.0,Average
ricky_powers_michigan.mp4,1774,,,,michigan,MICHIGAN,,,,,,,0.150,,5030.0,Average
ricky_powers_michigan.mp4,1776,,,,michigan,MICHIGAN,,,,,,,0.063,,5012.0,Average
ricky_powers_michigan.mp4,1778,,,,michigan,MICHIGAN,,,,,,,0.242,,5048.0,Average
ricky_powers_michigan.mp4,1784,,,,michigan,MICHIGAN,,,,,,,0.081,,5016.0,Average
ricky_powers_michigan.mp4,1786,,,,michigan,MICHIGAN,,,,,,,0.027,,5005.0,Average
ricky_powers_michigan.mp4,1800,,,,michigan,MICHIGAN,,,,,,,0.001,,5000.0,Average
ricky_powers_michigan.mp4,1801,,,,michigan,MICHIGAN,,,,,,,0.064,,5012.0,Average
ricky_powers_michigan.mp4,1805,,,,michigan,MICHIGAN,,,,,,,0.052,,5010.0,Average
ricky_powers_michigan.mp4,1806,,,,michigan,MICHIGAN,,,,,,,0.039,,5007.0,Average
ricky_powers_michigan.mp4,1808,,,,michigan,MICHIGAN,,,,,,,0.030,,5006.0,Average
ricky_powers_michigan.mp4,1810,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1811,,,,michigan,MICHIGAN,,,,,,,0.002,,5000.0,Average
ricky_powers_michigan.mp4,1815,,,,michigan,MICHIGAN,,,,,,,0.009,,5001.0,Average
ricky_powers_michigan.mp4,1822,,,,michigan,MICHIGAN,,,,,,,0.045,,5009.0,Average
ricky_powers_michigan.mp4,1824,,,,michigan,MICHIGAN,,,,,,,0.061,,5012.0,Average
ricky_powers_michigan.mp4,1830,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1837,,,,michigan,MICHIGAN,,,,,,,0.081,,5016.0,Average
ricky_powers_michigan.mp4,1838,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1841,,,,michigan,MICHIGAN,,,,,,,0.048,,5009.0,Average
ricky_powers_michigan.mp4,1845,,,,michigan,MICHIGAN,,,,,,,0.227,,5045.0,Average
ricky_powers_michigan.mp4,1847,,,,michigan,MICHIGAN,,,,,,,0.005,,5001.0,Average
ricky_powers_michigan.mp4,1848,,,,michigan,MICHIGAN,,,,,,,0.213,,5042.0,Average
ricky_powers_michigan.mp4,1850,,,,michigan,MICHIGAN,,,,,,,0.002,,5000.0,Average
ricky_powers_michigan.mp4,1853,,,,michigan,MICHIGAN,,,,,,,0.116,,5023.0,Average
ricky_powers_michigan.mp4,1854,,,,michigan,MICHIGAN,,,,,,,0.080,,5016.0,Average
ricky_powers_michigan.mp4,1855,,,,michigan,MICHIGAN,,,,,,,0.395,,5079.0,Average
ricky_powers_michigan.mp4,1856,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1857,,,,michigan,MICHIGAN,,,,,,,0.036,,5007.0,Average
ricky_powers_michigan.mp4,1858,,,,michigan,MICHIGAN,,,,,,,0.080,,5015.0,Average
ricky_powers_michigan.mp4,1862,,,,michigan,MICHIGAN,,,,,,,0.528,,5105.0,Average
ricky_powers_michigan.mp4,1863,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1865,,,,michigan,MICHIGAN,,,,,,,0.017,,5003.0,Average
ricky_powers_michigan.mp4,1866,,,,michigan,MICHIGAN,,,,,,,0.229,,5045.0,Average
ricky_powers_michigan.mp4,1868,,,,michigan,MICHIGAN,,,,,,,0.034,,5006.0,Average
ricky_powers_michigan.mp4,1869,,,,michigan,MICHIGAN,,,,,,,0.049,,5009.0,Average
ricky_powers_michigan.mp4,1875,,,,michigan,MICHIGAN,,,,,,,0.004,,5000.0,Average
ricky_powers_michigan.mp4,1876,,,,michigan,MICHIGAN,,,,,,,0.001,,5000.0,Average
ricky_powers_michigan.mp4,1877,,,,michigan,MICHIGAN,,,,,,,0.115,,5022.0,Average
ricky_powers_michigan.mp4,1880,,,,michigan,MICHIGAN,,,,,,,0.065,,5013.0,Average
ricky_powers_michigan.mp4,1882,,,,michigan,MICHIGAN,,,,,,,0.081,,5016.0,Average
ricky_powers_michigan.mp4,1895,,,,michigan,MICHIGAN,,,,,,,0.043,,5008.0,Average
ricky_powers_michigan.mp4,1896,,,,michigan,MICHIGAN,,,,,,,0.068,,5013.0,Average
ricky_powers_michigan.mp4,1898,,,,michigan,MICHIGAN,,,,,,,0.018,,5003.0,Average
ricky_powers_michigan.mp4,1899,,,,michigan,MICHIGAN,,,,,,,0.251,,5050.0,Average
ricky_powers_michigan.mp4,1901,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1905,,,,michigan,MICHIGAN,,,,,,,0.171,,5034.0,Average
ricky_powers_michigan.mp4,1906,,,,michigan,MICHIGAN,,,,,,,0.062,,5012.0,Average
ricky_powers_michigan.mp4,1907,,,,michigan,MICHIGAN,,,,,,,0.072,,5014.0,Average
ricky_powers_michigan.mp4,1912,,,,michigan,MICHIGAN,,,,,,,0.198,,5039.0,Average
ricky_powers_michigan.mp4,1913,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1914,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1919,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1920,,,,michigan,MICHIGAN,,,,,,,0.020,,5004.0,Average
ricky_powers_michigan.mp4,1923,,,,michigan,MICHIGAN,,,,,,,0.012,,5002.0,Average
ricky_powers_michigan.mp4,1927,,,,michigan,MICHIGAN,,,,,,,0.378,,5075.0,Average
ricky_powers_michigan.mp4,1928,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1929,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1932,,,,michigan,MICHIGAN,,,,,,,0.040,,5007.0,Average
ricky_powers_michigan.mp4,1935,,,,michigan,MICHIGAN,,,,,,,2.955,,5591.0,Average
ricky_powers_michigan.mp4,1937,,,,michigan,MICHIGAN,,,,,,,0.017,,5003.0,Average
ricky_powers_michigan.mp4,1941,,,,michigan,MICHIGAN,,,,,,,0.011,,5002.0,Average
ricky_powers_michigan.mp4,1940,,,,michigan,MICHIGAN,,,,,,,0.058,,5011.0,Average
ricky_powers_michigan.mp4,1943,,,,michigan,MICHIGAN,,,,,,,0.031,,5006.0,Average
ricky_powers_michigan.mp4,1944,,,,michigan,MICHIGAN,,,,,,,0.170,,5033.0,Average
ricky_powers_michigan.mp4,1946,,,,michigan,MICHIGAN,,,,,,,0.152,,5030.0,Average
ricky_powers_michigan.mp4,1948,,,,michigan,MICHIGAN,,,,,,,0.097,,5019.0,Average
ricky_powers_michigan.mp4,1950,,,,michigan,MICHIGAN,,,,,,,0.004,,5000.0,Average
ricky_powers_michigan.mp4,1956,,,,michigan,MICHIGAN,,,,,,,0.898,,5179.0,Average
ricky_powers_michigan.mp4,1960,,,,michigan,MICHIGAN,,,,,,,0.057,,5011.0,Average
ricky_powers_michigan.mp4,1962,,,,michigan,MICHIGAN,,,,,,,0.153,,5030.0,Average
ricky_powers_michigan.mp4,1963,,,,michigan,MICHIGAN,,,,,,,0.505,,5100.0,Average
ricky_powers_michigan.mp4,1964,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1966,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1975,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1976,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,1978,,,,michigan,MICHIGAN,,,,,,,0.143,,5028.0,Average
ricky_powers_michigan.mp4,1979,,,,michigan,MICHIGAN,,,,,,,0.431,,5086.0,Average
ricky_powers_michigan.mp4,1980,,,,michigan,MICHIGAN,,,,,,,0.338,,5067.0,Average
ricky_powers_michigan.mp4,1982,,,,michigan,MICHIGAN,,,,,,,0.004,,5000.0,Average
ricky_powers_michigan.mp4,1984,,,,michigan,MICHIGAN,,,,,,,0.904,,5180.0,Average
ricky_powers_michigan.mp4,1985,,,,michigan,MICHIGAN,,,,,,,0.031,,5006.0,Average
ricky_powers_michigan.mp4,1990,,,,michigan,MICHIGAN,,,,,,,0.285,,5056.0,Average
ricky_powers_michigan.mp4,1996,,,,michigan,MICHIGAN,,,,,,,0.405,,5080.0,Average
ricky_powers_michigan.mp4,2001,,,,michigan,MICHIGAN,,,,,,,0.518,,5103.0,Average
ricky_powers_michigan.mp4,2004,,,,michigan,MICHIGAN,,,,,,,0.071,,5014.0,Average
ricky_powers_michigan.mp4,2008,,,,michigan,MICHIGAN,,,,,,,0.058,,5011.0,Average
ricky_powers_michigan.mp4,2010,,,,michigan,MICHIGAN,,,,,,,0.335,,5067.0,Average
ricky_powers_michigan.mp4,2020,,,,michigan,MICHIGAN,,,,,,,0.721,,5144.0,Average
ricky_powers_michigan.mp4,2023,,,,michigan,MICHIGAN,,,,,,,0.028,,5005.0,Average
ricky_powers_michigan.mp4,2024,,,,michigan,MICHIGAN,,,,,,,0.163,,5032.0,Average
ricky_powers_michigan.mp4,2032,,,,michigan,MICHIGAN,,,,,,,0.149,,5029.0,Average
ricky_powers_michigan.mp4,2049,,,,michigan,MICHIGAN,,,,,,,0.586,,5117.0,Average
ricky_powers_michigan.mp4,2050,,,,michigan,MICHIGAN,,,,,,,0.493,,5098.0,Average
ricky_powers_michigan.mp4,2052,,,,michigan,MICHIGAN,,,,,,,0.124,,5024.0,Average
ricky_powers_michigan.mp4,2054,,,,michigan,MICHIGAN,,,,,,,0.168,,5033.0,Average
ricky_powers_michigan.mp4,2060,,,,michigan,MICHIGAN,,,,,,,0.072,,5014.0,Average
ricky_powers_michigan.mp4,2062,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2063,,,,michigan,MICHIGAN,,,,,,,0.550,,5109.0,Average
ricky_powers_michigan.mp4,2064,,,,michigan,MICHIGAN,,,,,,,0.028,,5005.0,Average
ricky_powers_michigan.mp4,2069,,,,michigan,MICHIGAN,,,,,,,0.051,,5010.0,Average
ricky_powers_michigan.mp4,2071,,,,michigan,MICHIGAN,,,,,,,0.009,,5001.0,Average
ricky_powers_michigan.mp4,2072,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2077,,,,michigan,MICHIGAN,,,,,,,0.009,,5001.0,Average
ricky_powers_michigan.mp4,2083,,,,michigan,MICHIGAN,,,,,,,0.061,,5012.0,Average
ricky_powers_michigan.mp4,2084,,,,michigan,MICHIGAN,,,,,,,0.140,,5028.0,Average
ricky_powers_michigan.mp4,2085,,,,michigan,MICHIGAN,,,,,,,0.019,,5003.0,Average
ricky_powers_michigan.mp4,2091,,,,michigan,MICHIGAN,,,,,,,0.094,,5018.0,Average
ricky_powers_michigan.mp4,2093,,,,michigan,MICHIGAN,,,,,,,0.006,,5001.0,Average
ricky_powers_michigan.mp4,2096,,,,michigan,MICHIGAN,,,,,,,0.030,,5006.0,Average
ricky_powers_michigan.mp4,2113,,,,michigan,MICHIGAN,,,,,,,0.003,,5000.0,Average
ricky_powers_michigan.mp4,2115,,,,michigan,MICHIGAN,,,,,,,0.027,,5005.0,Average
ricky_powers_michigan.mp4,2118,,,,michigan,MICHIGAN,,,,,,,0.097,,5019.0,Average
ricky_powers_michigan.mp4,2119,,,,michigan,MICHIGAN,,,,,,,0.077,,5015.0,Average
ricky_powers_michigan.mp4,2120,,,,michigan,MICHIGAN,,,,,,,0.068,,5013.0,Average
ricky_powers_michigan.mp4,2121,,,,michigan,MICHIGAN,,,,,,,0.025,,5005.0,Average
ricky_powers_michigan.mp4,2122,,,,michigan,MICHIGAN,,,,,,,0.017,,5003.0,Average
ricky_powers_michigan.mp4,2124,,,,michigan,MICHIGAN,,,,,,,0.003,,5000.0,Average
ricky_powers_michigan.mp4,2126,,,,michigan,MICHIGAN,,,,,,,0.973,,5194.0,Average
ricky_powers_michigan.mp4,2129,,,,michigan,MICHIGAN,,,,,,,0.172,,5034.0,Average
ricky_powers_michigan.mp4,2132,,,,michigan,MICHIGAN,,,,,,,0.134,,5026.0,Average
ricky_powers_michigan.mp4,2131,,,,michigan,MICHIGAN,,,,,,,0.226,,5045.0,Average
ricky_powers_michigan.mp4,2133,,,,michigan,MICHIGAN,,,,,,,0.117,,5023.0,Average
ricky_powers_michigan.mp4,2134,,,,michigan,MICHIGAN,,,,,,,0.162,,5032.0,Average
ricky_powers_michigan.mp4,2136,,,,michigan,MICHIGAN,,,,,,,0.238,,5047.0,Average
ricky_powers_michigan.mp4,2140,,,,michigan,MICHIGAN,,,,,,,0.070,,5013.0,Average
ricky_powers_michigan.mp4,2144,,,,michigan,MICHIGAN,,,,,,,0.048,,5009.0,Average
ricky_powers_michigan.mp4,2141,,,,michigan,MICHIGAN,,,,,,,0.090,,5017.0,Average
ricky_powers_michigan.mp4,2145,,,,michigan,MICHIGAN,,,,,,,0.319,,5063.0,Average
ricky_powers_michigan.mp4,2149,,,,michigan,MICHIGAN,,,,,,,0.030,,5005.0,Average
ricky_powers_michigan.mp4,2156,,,,michigan,MICHIGAN,,,,,,,0.258,,5051.0,Average
ricky_powers_michigan.mp4,2157,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2158,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2160,,,,michigan,MICHIGAN,,,,,,,0.168,,5033.0,Average
ricky_powers_michigan.mp4,2161,,,,michigan,MICHIGAN,,,,,,,0.350,,5070.0,Average
ricky_powers_michigan.mp4,2162,,,,michigan,MICHIGAN,,,,,,,0.184,,5036.0,Average
ricky_powers_michigan.mp4,2164,,,,michigan,MICHIGAN,,,,,,,0.003,,5000.0,Average
ricky_powers_michigan.mp4,2165,,,,michigan,MICHIGAN,,,,,,,0.091,,5018.0,Average
ricky_powers_michigan.mp4,2170,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2173,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2175,,,,michigan,MICHIGAN,,,,,,,0.066,,5013.0,Average
ricky_powers_michigan.mp4,2176,,,,michigan,MICHIGAN,,,,,,,0.159,,5031.0,Average
ricky_powers_michigan.mp4,2177,,,,michigan,MICHIGAN,,,,,,,0.207,,5041.0,Average
ricky_powers_michigan.mp4,2185,,,,michigan,MICHIGAN,,,,,,,0.081,,5016.0,Average
ricky_powers_michigan.mp4,2186,,,,michigan,MICHIGAN,,,,,,,0.056,,5011.0,Average
ricky_powers_michigan.mp4,2187,,,,michigan,MICHIGAN,,,,,,,0.052,,5010.0,Average
ricky_powers_michigan.mp4,2188,,,,michigan,MICHIGAN,,,,,,,0.037,,5007.0,Average
ricky_powers_michigan.mp4,2190,,,,michigan,MICHIGAN,,,,,,,0.019,,5003.0,Average
ricky_powers_michigan.mp4,2191,,,,michigan,MICHIGAN,,,,,,,0.017,,5003.0,Average
ricky_powers_michigan.mp4,2200,,,,michigan,MICHIGAN,,,,,,,1.760,,5351.0,Average
ricky_powers_michigan.mp4,2217,,,,michigan,MICHIGAN,,,,,,,0.064,,5012.0,Average
ricky_powers_michigan.mp4,2218,,,,michigan,MICHIGAN,,,,,,,0.075,,5015.0,Average
ricky_powers_michigan.mp4,2219,,,,michigan,MICHIGAN,,,,,,,0.132,,5026.0,Average
ricky_powers_michigan.mp4,2223,,,,michigan,MICHIGAN,,,,,,,0.114,,5022.0,Average
ricky_powers_michigan.mp4,2224,,,,michigan,MICHIGAN,,,,,,,0.223,,5044.0,Average
ricky_powers_michigan.mp4,2227,,,,michigan,MICHIGAN,,,,,,,0.059,,5011.0,Average
ricky_powers_michigan.mp4,2232,,,,michigan,MICHIGAN,,,,,,,0.075,,5015.0,Average
ricky_powers_michigan.mp4,2236,,,,michigan,MICHIGAN,,,,,,,0.004,,5000.0,Average
ricky_powers_michigan.mp4,2233,,,,michigan,MICHIGAN,,,,,,,0.002,,5000.0,Average
ricky_powers_michigan.mp4,2234,,,,michigan,MICHIGAN,,,,,,,0.019,,5003.0,Average
ricky_powers_michigan.mp4,2239,,,,michigan,MICHIGAN,,,,,,,0.305,,5060.0,Average
ricky_powers_michigan.mp4,2243,,,,michigan,MICHIGAN,,,,,,,0.046,,5009.0,Average
ricky_powers_michigan.mp4,2245,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2246,,,,michigan,MICHIGAN,,,,,,,0.705,,5140.0,Average
ricky_powers_michigan.mp4,2249,,,,michigan,MICHIGAN,,,,,,,0.014,,5002.0,Average
ricky_powers_michigan.mp4,2250,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2251,,,,michigan,MICHIGAN,,,,,,,0.038,,5007.0,Average
ricky_powers_michigan.mp4,2252,,,,michigan,MICHIGAN,,,,,,,0.313,,5062.0,Average
ricky_powers_michigan.mp4,2253,,,,michigan,MICHIGAN,,,,,,,0.003,,5000.0,Average
ricky_powers_michigan.mp4,2254,,,,michigan,MICHIGAN,,,,,,,0.278,,5055.0,Average
ricky_powers_michigan.mp4,2256,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2255,,,,michigan,MICHIGAN,,,,,,,0.004,,5000.0,Average
ricky_powers_michigan.mp4,2258,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2259,,,,michigan,MICHIGAN,,,,,,,0.400,,5079.0,Average
ricky_powers_michigan.mp4,2261,,,,michigan,MICHIGAN,,,,,,,0.000,,5000.0,Average
ricky_powers_michigan.mp4,2262,,,,michigan,MICHIGAN,,,,,,,0.065,,5013.0,Average
ricky_powers_michigan.mp4,2263,,,,michigan,MICHIGAN,,,,,,,0.013,,5002.0,Average
ricky_powers_michigan.mp4,2265,,,,michigan,MICHIGAN,,,,,,,0.014,,5002.0,Average
ricky_powers_michigan.mp4,2266,,,,michigan,MICHIGAN,,,,,,,0.039,,5007.0,Average
ricky_powers_michigan.mp4,2268,,,,michigan,MICHIGAN,,,,,,,0.030,,5005.0,Average
ricky_powers_michigan.mp4,2270,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2272,,,,michigan,MICHIGAN,,,,,,,0.237,,5047.0,Average
ricky_powers_michigan.mp4,2273,,,,michigan,MICHIGAN,,,,,,,0.173,,5034.0,Average
ricky_powers_michigan.mp4,2276,,,,michigan,MICHIGAN,,,,,,,0.335,,5067.0,Average
ricky_powers_michigan.mp4,2275,,,,michigan,MICHIGAN,,,,,,,0.027,,5005.0,Average
ricky_powers_michigan.mp4,2278,,,,michigan,MICHIGAN,,,,,,,0.151,,5030.0,Average
ricky_powers_michigan.mp4,2281,,,,michigan,MICHIGAN,,,,,,,0.175,,5034.0,Average
ricky_powers_michigan.mp4,2286,,,,michigan,MICHIGAN,,,,,,,0.054,,5010.0,Average
ricky_powers_michigan.mp4,2287,,,,michigan,MICHIGAN,,,,,,,0.024,,5004.0,Average
ricky_powers_michigan.mp4,2288,,,,michigan,MICHIGAN,,,,,,,0.006,,5001.0,Average
ricky_powers_michigan.mp4,2291,,,,michigan,MICHIGAN,,,,,,,0.001,,5000.0,Average
ricky_powers_michigan.mp4,2294,,,,michigan,MICHIGAN,,,,,,,0.294,,5058.0,Average
ricky_powers_michigan.mp4,2296,,,,michigan,MICHIGAN,,,,,,,0.124,,5024.0,Average
ricky_powers_michigan.mp4,2297,,,,michigan,MICHIGAN,,,,,,,1.412,,5282.0,Average
ricky_powers_michigan.mp4,2298,,,,michigan,MICHIGAN,,,,,,,0.024,,5004.0,Average
ricky_powers_michigan.mp4,2303,,,,michigan,MICHIGAN,,,,,,,0.334,,5066.0,Average
ricky_powers_michigan.mp4,2305,,,,michigan,MICHIGAN,,,,,,,0.519,,5103.0,Average
ricky_powers_michigan.mp4,2306,,,,michigan,MICHIGAN,,,,,,,0.024,,5004.0,Average
ricky_powers_michigan.mp4,2308,,,,michigan,MICHIGAN,,,,,,,0.003,,5000.0,Average
ricky_powers_michigan.mp4,2309,,,,michigan,MICHIGAN,,,,,,,0.017,,5003.0,Average
ricky_powers_michigan.mp4,2318,,,,michigan,MICHIGAN,,,,,,,0.982,,5196.0,Average
ricky_powers_michigan.mp4,2317,,,,michigan,MICHIGAN,,,,,,,1.114,,5222.0,Average
ricky_powers_michigan.mp4,2319,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2322,,,,michigan,MICHIGAN,,,,,,,0.781,,5156.0,Average
ricky_powers_michigan.mp4,2329,,,,michigan,MICHIGAN,,,,,,,0.209,,5041.0,Average
ricky_powers_michigan.mp4,2334,,,,michigan,MICHIGAN,,,,,,,0.099,,5019.0,Average
ricky_powers_michigan.mp4,2336,,,,michigan,MICHIGAN,,,,,,,0.293,,5058.0,Average
